,ENTIDAD,AÃ±o,Mes,Temperatura_promedio,Temperatura_maxima,Temperatura_minima
456,Jililí,2004,ENERO,18.241,24.006,12.477
457,Lagunas,2004,ENERO,11.051,19.804,2.299
458,Montero,2004,ENERO,19.248,24.280,14.216
459,Pacaipampa,2004,ENERO,22.809,29.735,15.883
460,Paimas,2004,ENERO,11.058,18.881,3.235
461,Sapillica,2004,ENERO,16.346,23.655,9.037
462,Paita,2004,FEBRERO,12.859,23.209,2.510
463,Amotape,2004,FEBRERO,12.638,19.467,5.809
464,Colán,2004,FEBRERO,16.142,24.436,7.849
465,El Arenal,2004,FEBRERO,23.590,30.054,17.127
466,La Huaca,2004,FEBRERO,14.817,23.657,5.976
467,Tamarindo,2004,FEBRERO,23.724,32.787,14.661
468,Vichayal,2004,FEBRERO,22.795,30.000,15.590
469,Chulucanas,2004,FEBRERO,11.108,19.966,2.250
470,Buenos Aires,2004,FEBRERO,14.844,23.195,6.494
471,Chalaco,2004,FEBRERO,12.175,21.427,2.922
472,La Matanza,2004,FEBRERO,14.506,24.139,4.872
473,Morropón,2004,FEBRERO,23.345,31.495,15.195
474,Salitral,2004,FEBRERO,14.280,23.591,4.970
475,San Juan de Bigote,2004,FEBRERO,16.617,27.107,6.128
476,Santa Catalina de Mossa,2004,FEBRERO,12.688,22.408,2.967
477,Santo Domingo,2004,FEBRERO,14.450,24.064,4.836
478,Yamango,2004,FEBRERO,18.789,28.423,9.156
479,Huancabamba,2004,FEBRERO,21.239,30.302,12.176
480,Canchaque,2004,FEBRERO,12.443,20.611,4.276
481,El Carmen de la Frontera,2004,FEBRERO,23.032,30.900,15.164
482,Huarmaca,2004,FEBRERO,14.623,21.526,7.720
483,Lalaquiz,2004,FEBRERO,15.620,24.708,6.532
484,San Miguel de El Faique,2004,FEBRERO,23.924,30.473,17.375
485,Sondor,2004,FEBRERO,17.044,25.636,8.452
486,Sondorillo,2004,FEBRERO,18.091,27.149,9.033
487,Ayabaca,2004,FEBRERO,13.709,23.101,4.317
488,Frías,2004,FEBRERO,22.995,27.443,18.548
489,Jililí,2004,FEBRERO,19.165,26.402,11.929
490,Lagunas,2004,FEBRERO,12.187,22.088,2.285
491,Montero,2004,FEBRERO,19.893,25.741,14.046
492,Pacaipampa,2004,FEBRERO,23.776,30.414,17.138
493,Paimas,2004,FEBRERO,11.776,21.693,1.859
494,Sapillica,2004,FEBRERO,17.153,25.550,8.755
495,Paita,2004,MARZO,16.867,26.730,7.004
496,Amotape,2004,MARZO,18.790,27.205,10.375
497,Colán,2004,MARZO,19.676,28.595,10.758
498,El Arenal,2004,MARZO,25.863,33.053,18.673
499,La Huaca,2004,MARZO,20.256,29.002,11.510
500,Tamarindo,2004,MARZO,25.910,34.444,17.377
501,Vichayal,2004,MARZO,24.180,31.219,17.141
502,Chulucanas,2004,MARZO,16.770,26.063,7.478
503,Buenos Aires,2004,MARZO,16.247,24.323,8.171
504,Chalaco,2004,MARZO,17.012,26.371,7.654
505,La Matanza,2004,MARZO,18.393,27.519,9.266
506,Morropón,2004,MARZO,25.617,33.461,17.773
507,Salitral,2004,MARZO,16.085,24.354,7.817
508,San Juan de Bigote,2004,MARZO,20.504,30.595,10.412
509,Santa Catalina de Mossa,2004,MARZO,15.111,24.089,6.133
510,Santo Domingo,2004,MARZO,17.969,26.981,8.957
511,Yamango,2004,MARZO,21.694,30.382,13.007
512,Huancabamba,2004,MARZO,24.543,34.254,14.831
513,Canchaque,2004,MARZO,15.616,23.623,7.608
514,El Carmen de la Frontera,2004,MARZO,23.627,31.151,16.103
515,Huarmaca,2004,MARZO,16.656,22.469,10.842
516,Lalaquiz,2004,MARZO,19.232,27.226,11.237
517,San Miguel de El Faique,2004,MARZO,24.975,31.654,18.295
518,Sondor,2004,MARZO,20.965,28.205,13.725
519,Sondorillo,2004,MARZO,22.148,31.773,12.523
520,Ayabaca,2004,MARZO,20.316,30.577,10.055
521,Frías,2004,MARZO,26.203,32.217,20.189
522,Jililí,2004,MARZO,23.176,28.978,17.374
523,Lagunas,2004,MARZO,14.587,24.006,5.168
524,Montero,2004,MARZO,22.498,28.131,16.865
525,Pacaipampa,2004,MARZO,25.763,32.927,18.599
526,Paimas,2004,MARZO,15.969,25.563,6.376
527,Sapillica,2004,MARZO,20.413,28.661,12.166
528,Paita,2004,ABRIL,17.972,27.935,8.009
529,Amotape,2004,ABRIL,18.505,26.083,10.928
530,Colán,2004,ABRIL,20.527,29.026,12.028
531,El Arenal,2004,ABRIL,27.211,34.871,19.550
532,La Huaca,2004,ABRIL,22.067,30.967,13.167
533,Tamarindo,2004,ABRIL,25.917,34.526,17.307
534,Vichayal,2004,ABRIL,25.029,32.654,17.405
535,Chulucanas,2004,ABRIL,18.338,27.129,9.547
536,Buenos Aires,2004,ABRIL,16.834,24.795,8.872
537,Chalaco,2004,ABRIL,18.501,27.760,9.242
538,La Matanza,2004,ABRIL,19.421,28.855,9.988
539,Morropón,2004,ABRIL,26.544,34.314,18.775
540,Salitral,2004,ABRIL,17.283,25.260,9.307
541,San Juan de Bigote,2004,ABRIL,21.529,31.485,11.573
542,Santa Catalina de Mossa,2004,ABRIL,16.032,24.723,7.341
543,Santo Domingo,2004,ABRIL,19.037,27.918,10.157
544,Yamango,2004,ABRIL,22.794,31.968,13.620
545,Huancabamba,2004,ABRIL,25.375,33.842,16.908
546,Canchaque,2004,ABRIL,17.115,25.953,8.277
547,El Carmen de la Frontera,2004,ABRIL,25.158,32.319,17.996
548,Huarmaca,2004,ABRIL,18.094,24.591,11.597
549,Lalaquiz,2004,ABRIL,19.894,28.304,11.485
550,San Miguel de El Faique,2004,ABRIL,25.636,32.186,19.086
551,Sondor,2004,ABRIL,22.016,30.031,14.001
552,Sondorillo,2004,ABRIL,23.639,32.508,14.770
553,Ayabaca,2004,ABRIL,20.791,30.332,11.251
554,Frías,2004,ABRIL,27.330,33.849,20.811
555,Jililí,2004,ABRIL,24.234,30.597,17.870
556,Lagunas,2004,ABRIL,15.506,24.566,6.447
557,Montero,2004,ABRIL,23.531,29.797,17.265
558,Pacaipampa,2004,ABRIL,26.476,33.796,19.156
559,Paimas,2004,ABRIL,16.656,26.426,6.885
560,Sapillica,2004,ABRIL,21.406,29.668,13.144
561,Paita,2004,MAYO,20.474,29.727,11.221
562,Amotape,2004,MAYO,21.994,29.857,14.131
563,Colán,2004,MAYO,23.155,32.269,14.042
564,El Arenal,2004,MAYO,27.140,33.658,20.623
565,La Huaca,2004,MAYO,25.979,34.911,17.048
566,Tamarindo,2004,MAYO,28.016,35.648,20.384
567,Vichayal,2004,MAYO,25.013,31.419,18.607
568,Chulucanas,2004,MAYO,23.538,33.118,13.958
569,Buenos Aires,2004,MAYO,17.212,24.530,9.895
570,Chalaco,2004,MAYO,21.475,31.264,11.686
571,La Matanza,2004,MAYO,21.031,30.001,12.061
572,Morropón,2004,MAYO,27.231,34.423,20.039
573,Salitral,2004,MAYO,18.053,25.846,10.260
574,San Juan de Bigote,2004,MAYO,23.540,32.700,14.381
575,Santa Catalina de Mossa,2004,MAYO,16.700,24.677,8.724
576,Santo Domingo,2004,MAYO,20.386,28.679,12.092
577,Yamango,2004,MAYO,23.719,31.914,15.523
578,Huancabamba,2004,MAYO,28.227,36.937,19.518
579,Canchaque,2004,MAYO,18.956,28.107,9.806
580,El Carmen de la Frontera,2004,MAYO,26.604,32.581,20.627
581,Huarmaca,2004,MAYO,19.234,25.191,13.278
582,Lalaquiz,2004,MAYO,21.926,30.180,13.672
583,San Miguel de El Faique,2004,MAYO,26.642,32.431,20.853
584,Sondor,2004,MAYO,23.736,31.639,15.833
585,Sondorillo,2004,MAYO,27.110,36.909,17.312
586,Ayabaca,2004,MAYO,25.746,36.694,14.799
587,Frías,2004,MAYO,28.018,33.671,22.364
588,Jililí,2004,MAYO,26.075,32.455,19.696
589,Lagunas,2004,MAYO,16.450,24.263,8.638
590,Montero,2004,MAYO,24.816,30.582,19.050
591,Pacaipampa,2004,MAYO,27.745,33.779,21.711
592,Paimas,2004,MAYO,19.864,29.093,10.634
593,Sapillica,2004,MAYO,23.306,31.223,15.389
594,Paita,2004,JUNIO,19.716,26.890,12.542
595,Amotape,2004,JUNIO,23.350,31.298,15.401
596,Colán,2004,JUNIO,25.435,34.198,16.673
597,El Arenal,2004,JUNIO,28.368,35.236,21.499
598,La Huaca,2004,JUNIO,26.688,34.799,18.577
599,Tamarindo,2004,JUNIO,27.207,33.374,21.040
600,Vichayal,2004,JUNIO,24.724,30.908,18.539
601,Chulucanas,2004,JUNIO,25.363,34.092,16.634
602,Buenos Aires,2004,JUNIO,16.641,23.462,9.820
603,Chalaco,2004,JUNIO,22.651,31.103,14.199
604,La Matanza,2004,JUNIO,19.943,26.960,12.926
605,Morropón,2004,JUNIO,25.760,31.971,19.549
606,Salitral,2004,JUNIO,18.157,24.430,11.884
607,San Juan de Bigote,2004,JUNIO,22.588,29.010,16.167
608,Santa Catalina de Mossa,2004,JUNIO,16.231,22.800,9.661
609,Santo Domingo,2004,JUNIO,19.015,25.402,12.628
610,Yamango,2004,JUNIO,21.777,27.865,15.689
611,Huancabamba,2004,JUNIO,28.918,35.190,22.646
612,Canchaque,2004,JUNIO,19.263,27.571,10.956
613,El Carmen de la Frontera,2004,JUNIO,26.526,32.109,20.944
614,Huarmaca,2004,JUNIO,20.154,25.660,14.648
615,Lalaquiz,2004,JUNIO,20.976,27.493,14.458
616,San Miguel de El Faique,2004,JUNIO,27.376,32.931,21.820
617,Sondor,2004,JUNIO,23.502,29.659,17.344
618,Sondorillo,2004,JUNIO,29.745,37.661,21.828
619,Ayabaca,2004,JUNIO,29.202,39.617,18.786
620,Frías,2004,JUNIO,29.085,35.121,23.049
621,Jililí,2004,JUNIO,27.025,32.092,21.958
622,Lagunas,2004,JUNIO,16.250,22.777,9.723
623,Montero,2004,JUNIO,25.251,30.664,19.839
624,Pacaipampa,2004,JUNIO,29.056,35.704,22.408
625,Paimas,2004,JUNIO,19.330,26.107,12.552
626,Sapillica,2004,JUNIO,23.602,30.442,16.762
627,Paita,2004,JULIO,19.192,26.722,11.661
628,Amotape,2004,JULIO,27.312,35.201,19.423
629,Colán,2004,JULIO,27.963,35.958,19.968
630,El Arenal,2004,JULIO,27.693,34.453,20.933
631,La Huaca,2004,JULIO,26.645,34.307,18.983
632,Tamarindo,2004,JULIO,26.790,33.190,20.390
633,Vichayal,2004,JULIO,24.514,30.733,18.296
634,Chulucanas,2004,JULIO,25.234,32.834,17.635
635,Buenos Aires,2004,JULIO,16.528,23.240,9.817
636,Chalaco,2004,JULIO,22.619,30.339,14.900
637,La Matanza,2004,JULIO,19.650,27.097,12.202
638,Morropón,2004,JULIO,25.439,31.783,19.095
639,Salitral,2004,JULIO,17.475,24.362,10.587
640,San Juan de Bigote,2004,JULIO,22.356,28.938,15.774
641,Santa Catalina de Mossa,2004,JULIO,15.983,22.878,9.088
642,Santo Domingo,2004,JULIO,18.022,24.543,11.501
643,Yamango,2004,JULIO,20.901,27.434,14.368
644,Huancabamba,2004,JULIO,27.901,33.319,22.482
645,Canchaque,2004,JULIO,19.192,27.647,10.737
646,El Carmen de la Frontera,2004,JULIO,26.482,32.092,20.873
647,Huarmaca,2004,JULIO,20.407,26.968,13.847
648,Lalaquiz,2004,JULIO,20.480,27.540,13.420
649,San Miguel de El Faique,2004,JULIO,27.250,33.193,21.308
650,Sondor,2004,JULIO,24.010,30.939,17.080
651,Sondorillo,2004,JULIO,29.351,35.573,23.128
652,Ayabaca,2004,JULIO,30.084,38.418,21.750
653,Frías,2004,JULIO,28.706,34.988,22.424
654,Jililí,2004,JULIO,27.801,33.410,22.193
655,Lagunas,2004,JULIO,15.751,23.278,8.224
656,Montero,2004,JULIO,25.289,31.215,19.363
657,Pacaipampa,2004,JULIO,28.221,34.857,21.585
658,Paimas,2004,JULIO,18.872,25.972,11.772
659,Sapillica,2004,JULIO,23.566,30.419,16.713
660,Paita,2004,AGOSTO,19.158,26.579,11.738
661,Amotape,2004,AGOSTO,26.680,34.636,18.724
662,Colán,2004,AGOSTO,28.556,36.441,20.672
663,El Arenal,2004,AGOSTO,27.945,34.704,21.185
664,La Huaca,2004,AGOSTO,26.136,33.541,18.730
665,Tamarindo,2004,AGOSTO,27.475,33.883,21.068
666,Vichayal,2004,AGOSTO,25.049,31.385,18.713
667,Chulucanas,2004,AGOSTO,24.531,31.692,17.370
668,Buenos Aires,2004,AGOSTO,16.812,23.882,9.742
669,Chalaco,2004,AGOSTO,21.454,28.746,14.161
670,La Matanza,2004,AGOSTO,19.950,27.289,12.610
671,Morropón,2004,AGOSTO,25.428,31.738,19.119
672,Salitral,2004,AGOSTO,18.131,24.915,11.347
673,San Juan de Bigote,2004,AGOSTO,22.634,29.177,16.091
674,Santa Catalina de Mossa,2004,AGOSTO,16.407,23.372,9.442
675,Santo Domingo,2004,AGOSTO,18.416,24.720,12.112
676,Yamango,2004,AGOSTO,21.064,27.472,14.657
677,Huancabamba,2004,AGOSTO,27.860,33.171,22.549
678,Canchaque,2004,AGOSTO,19.128,27.502,10.754
679,El Carmen de la Frontera,2004,AGOSTO,27.454,33.380,21.529
680,Huarmaca,2004,AGOSTO,20.711,27.278,14.143
681,Lalaquiz,2004,AGOSTO,21.412,28.301,14.523
682,San Miguel de El Faique,2004,AGOSTO,27.730,33.787,21.674
683,Sondor,2004,AGOSTO,24.100,31.114,17.086
684,Sondorillo,2004,AGOSTO,29.270,35.537,23.002
685,Ayabaca,2004,AGOSTO,29.568,37.495,21.641
686,Frías,2004,AGOSTO,29.232,35.605,22.859
687,Jililí,2004,AGOSTO,28.604,34.600,22.608
688,Lagunas,2004,AGOSTO,16.244,24.182,8.307
689,Montero,2004,AGOSTO,25.818,31.894,19.742
690,Pacaipampa,2004,AGOSTO,28.704,35.403,22.005
691,Paimas,2004,AGOSTO,18.967,26.034,11.901
692,Sapillica,2004,AGOSTO,23.770,30.608,16.931
693,Paita,2004,SEPTIEMBRE,18.506,25.422,11.590
694,Amotape,2004,SEPTIEMBRE,25.723,34.232,17.213
695,Colán,2004,SEPTIEMBRE,27.228,34.235,20.220
696,El Arenal,2004,SEPTIEMBRE,27.229,33.542,20.917
697,La Huaca,2004,SEPTIEMBRE,24.098,31.269,16.926
698,Tamarindo,2004,SEPTIEMBRE,26.607,32.559,20.654
699,Vichayal,2004,SEPTIEMBRE,24.546,30.505,18.587
700,Chulucanas,2004,SEPTIEMBRE,22.661,30.080,15.242
701,Buenos Aires,2004,SEPTIEMBRE,16.384,23.089,9.678
702,Chalaco,2004,SEPTIEMBRE,20.108,27.073,13.142
703,La Matanza,2004,SEPTIEMBRE,19.370,26.383,12.357
704,Morropón,2004,SEPTIEMBRE,24.951,31.019,18.883
705,Salitral,2004,SEPTIEMBRE,17.783,24.450,11.116
706,San Juan de Bigote,2004,SEPTIEMBRE,22.201,28.229,16.173
707,Santa Catalina de Mossa,2004,SEPTIEMBRE,16.137,22.458,9.816
708,Santo Domingo,2004,SEPTIEMBRE,18.570,24.810,12.330
709,Yamango,2004,SEPTIEMBRE,20.874,27.225,14.523
710,Huancabamba,2004,SEPTIEMBRE,27.607,32.901,22.312
711,Canchaque,2004,SEPTIEMBRE,18.315,26.056,10.574
712,El Carmen de la Frontera,2004,SEPTIEMBRE,26.391,31.669,21.113
713,Huarmaca,2004,SEPTIEMBRE,19.765,25.843,13.687
714,Lalaquiz,2004,SEPTIEMBRE,20.572,27.110,14.034
715,San Miguel de El Faique,2004,SEPTIEMBRE,27.403,33.248,21.559
716,Sondor,2004,SEPTIEMBRE,22.999,29.198,16.800
717,Sondorillo,2004,SEPTIEMBRE,28.375,34.283,22.467
718,Ayabaca,2004,SEPTIEMBRE,27.105,34.843,19.366
719,Frías,2004,SEPTIEMBRE,28.284,34.244,22.324
720,Jililí,2004,SEPTIEMBRE,27.156,33.001,21.310
721,Lagunas,2004,SEPTIEMBRE,16.081,23.293,8.869
722,Montero,2004,SEPTIEMBRE,24.975,30.620,19.331
723,Pacaipampa,2004,SEPTIEMBRE,27.773,33.782,21.763
724,Paimas,2004,SEPTIEMBRE,17.953,24.265,11.640
725,Sapillica,2004,SEPTIEMBRE,22.929,29.404,16.454
726,Paita,2004,OCTUBRE,17.946,26.167,9.725
727,Amotape,2004,OCTUBRE,19.516,26.469,12.563
728,Colán,2004,OCTUBRE,23.561,31.323,15.798
729,El Arenal,2004,OCTUBRE,26.366,32.181,20.552
730,La Huaca,2004,OCTUBRE,22.614,30.590,14.638
731,Tamarindo,2004,OCTUBRE,26.749,32.772,20.727
732,Vichayal,2004,OCTUBRE,24.421,30.354,18.488
733,Chulucanas,2004,OCTUBRE,19.442,27.411,11.473
734,Buenos Aires,2004,OCTUBRE,17.204,24.676,9.732
735,Chalaco,2004,OCTUBRE,18.611,27.272,9.951
736,La Matanza,2004,OCTUBRE,19.113,26.830,11.396
737,Morropón,2004,OCTUBRE,24.946,31.127,18.766
738,Salitral,2004,OCTUBRE,17.325,24.074,10.576
739,San Juan de Bigote,2004,OCTUBRE,22.236,29.267,15.204
740,Santa Catalina de Mossa,2004,OCTUBRE,15.860,22.910,8.810
741,Santo Domingo,2004,OCTUBRE,18.249,25.130,11.367
742,Yamango,2004,OCTUBRE,20.885,27.416,14.355
743,Huancabamba,2004,OCTUBRE,27.803,33.884,21.722
744,Canchaque,2004,OCTUBRE,17.522,25.977,9.067
745,El Carmen de la Frontera,2004,OCTUBRE,25.991,30.976,21.006
746,Huarmaca,2004,OCTUBRE,20.161,26.231,14.090
747,Lalaquiz,2004,OCTUBRE,19.929,26.984,12.873
748,San Miguel de El Faique,2004,OCTUBRE,26.525,32.012,21.037
749,Sondor,2004,OCTUBRE,22.250,28.909,15.591
750,Sondorillo,2004,OCTUBRE,26.850,34.072,19.628
751,Ayabaca,2004,OCTUBRE,23.118,31.735,14.501
752,Frías,2004,OCTUBRE,28.054,33.341,22.767
753,Jililí,2004,OCTUBRE,26.352,32.166,20.537
754,Lagunas,2004,OCTUBRE,15.855,23.387,8.324
755,Montero,2004,OCTUBRE,24.634,30.136,19.132
756,Pacaipampa,2004,OCTUBRE,26.955,32.464,21.446
757,Paimas,2004,OCTUBRE,17.091,25.217,8.966
758,Sapillica,2004,OCTUBRE,22.004,28.858,15.150
759,Paita,2004,NOVIEMBRE,14.705,24.757,4.653
760,Amotape,2004,NOVIEMBRE,14.084,20.860,7.308
761,Colán,2004,NOVIEMBRE,19.565,27.340,11.789
762,El Arenal,2004,NOVIEMBRE,24.526,30.722,18.330
763,La Huaca,2004,NOVIEMBRE,16.759,25.562,7.957
764,Tamarindo,2004,NOVIEMBRE,25.924,33.647,18.202
765,Vichayal,2004,NOVIEMBRE,23.083,29.693,16.472
766,Chulucanas,2004,NOVIEMBRE,12.563,20.437,4.689
767,Buenos Aires,2004,NOVIEMBRE,15.608,24.429,6.788
768,Chalaco,2004,NOVIEMBRE,13.762,22.992,4.532
769,La Matanza,2004,NOVIEMBRE,16.508,25.871,7.146
770,Morropón,2004,NOVIEMBRE,23.976,31.236,16.716
771,Salitral,2004,NOVIEMBRE,14.960,23.190,6.729
772,San Juan de Bigote,2004,NOVIEMBRE,19.188,28.470,9.906
773,Santa Catalina de Mossa,2004,NOVIEMBRE,15.199,24.352,6.045
774,Santo Domingo,2004,NOVIEMBRE,16.108,25.215,7.002
775,Yamango,2004,NOVIEMBRE,18.873,27.538,10.208
776,Huancabamba,2004,NOVIEMBRE,24.326,31.737,16.915
777,Canchaque,2004,NOVIEMBRE,14.259,22.296,6.222
778,El Carmen de la Frontera,2004,NOVIEMBRE,24.246,30.310,18.183
779,Huarmaca,2004,NOVIEMBRE,17.643,24.656,10.631
780,Lalaquiz,2004,NOVIEMBRE,17.575,26.268,8.883
781,San Miguel de El Faique,2004,NOVIEMBRE,24.851,30.986,18.717
782,Sondor,2004,NOVIEMBRE,19.216,27.059,11.372
783,Sondorillo,2004,NOVIEMBRE,21.254,29.104,13.403
784,Ayabaca,2004,NOVIEMBRE,16.070,24.692,7.447
785,Frías,2004,NOVIEMBRE,26.060,31.736,20.383
786,Jililí,2004,NOVIEMBRE,23.038,29.315,16.761
787,Lagunas,2004,NOVIEMBRE,13.747,23.850,3.643
788,Montero,2004,NOVIEMBRE,22.180,28.384,15.975
789,Pacaipampa,2004,NOVIEMBRE,24.891,31.074,18.709
790,Paimas,2004,NOVIEMBRE,13.284,22.860,3.709
791,Sapillica,2004,NOVIEMBRE,19.001,26.895,11.107
792,Paita,2004,DICIEMBRE,12.121,21.388,2.855
793,Amotape,2004,DICIEMBRE,12.936,19.506,6.366
794,Colán,2004,DICIEMBRE,17.253,25.288,9.218
795,El Arenal,2004,DICIEMBRE,22.754,29.447,16.061
796,La Huaca,2004,DICIEMBRE,12.873,21.332,4.414
797,Tamarindo,2004,DICIEMBRE,24.473,32.549,16.397
798,Vichayal,2004,DICIEMBRE,22.319,29.076,15.562
799,Chulucanas,2004,DICIEMBRE,10.679,19.065,2.294
800,Buenos Aires,2004,DICIEMBRE,13.948,22.620,5.276
801,Chalaco,2004,DICIEMBRE,11.712,20.573,2.851
802,La Matanza,2004,DICIEMBRE,14.043,22.898,5.189
803,Morropón,2004,DICIEMBRE,23.383,31.052,15.714
804,Salitral,2004,DICIEMBRE,12.960,21.187,4.733
805,San Juan de Bigote,2004,DICIEMBRE,17.330,26.426,8.234
806,Santa Catalina de Mossa,2004,DICIEMBRE,13.136,22.387,3.886
807,Santo Domingo,2004,DICIEMBRE,14.660,23.570,5.750
808,Yamango,2004,DICIEMBRE,16.153,25.116,7.190
809,Huancabamba,2004,DICIEMBRE,22.858,30.858,14.858
810,Canchaque,2004,DICIEMBRE,11.644,19.643,3.646
811,El Carmen de la Frontera,2004,DICIEMBRE,22.544,28.438,16.650
812,Huarmaca,2004,DICIEMBRE,14.320,20.733,7.906
813,Lalaquiz,2004,DICIEMBRE,15.895,23.841,7.950
814,San Miguel de El Faique,2004,DICIEMBRE,23.254,29.875,16.633
815,Sondor,2004,DICIEMBRE,15.863,23.863,7.863
816,Sondorillo,2004,DICIEMBRE,19.493,27.416,11.571
817,Ayabaca,2004,DICIEMBRE,14.339,22.863,5.815
818,Frías,2004,DICIEMBRE,24.418,29.824,19.011
819,Jililí,2004,DICIEMBRE,18.575,25.510,11.640
820,Lagunas,2004,DICIEMBRE,11.759,21.330,2.187
821,Montero,2004,DICIEMBRE,19.116,24.672,13.561
822,Pacaipampa,2004,DICIEMBRE,23.186,29.788,16.584
823,Paimas,2004,DICIEMBRE,11.087,20.215,1.959
824,Sapillica,2004,DICIEMBRE,16.909,24.761,9.057
825,Paita,2004,ANUAL,16.807,25.536,8.079
826,Amotape,2004,ANUAL,19.506,27.057,11.955
827,Colán,2004,ANUAL,22.089,30.230,13.947
828,El Arenal,2004,ANUAL,25.962,32.609,19.316
829,La Huaca,2004,ANUAL,20.953,29.138,12.768
830,Tamarindo,2004,ANUAL,26.012,33.323,18.701
831,Vichayal,2004,ANUAL,23.979,30.577,17.380
832,Chulucanas,2004,ANUAL,18.399,26.647,10.151
833,Buenos Aires,2004,ANUAL,15.979,23.588,8.369
834,Chalaco,2004,ANUAL,17.563,26.124,9.003
835,La Matanza,2004,ANUAL,17.948,26.292,9.604
836,Morropón,2004,ANUAL,24.931,31.972,17.890
837,Salitral,2004,ANUAL,16.318,23.917,8.719
838,San Juan de Bigote,2004,ANUAL,20.522,28.764,12.281
839,Santa Catalina de Mossa,2004,ANUAL,15.093,23.105,7.081
840,Santo Domingo,2004,ANUAL,17.377,25.214,9.540
841,Yamango,2004,ANUAL,20.436,28.248,12.624
842,Huancabamba,2004,ANUAL,25.628,32.821,18.435
843,Canchaque,2004,ANUAL,16.236,24.484,7.988
844,El Carmen de la Frontera,2004,ANUAL,25.018,31.277,18.760
845,Huarmaca,2004,ANUAL,17.959,24.234,11.684
846,Lalaquiz,2004,ANUAL,18.938,26.538,11.337
847,San Miguel de El Faique,2004,ANUAL,25.718,31.888,19.548
848,Sondor,2004,ANUAL,20.974,28.259,13.688
849,Sondorillo,2004,ANUAL,24.445,32.290,16.600
850,Ayabaca,2004,ANUAL,22.015,31.086,12.943
851,Frías,2004,ANUAL,26.826,32.544,21.108
852,Jililí,2004,ANUAL,24.120,30.211,18.029
853,Lagunas,2004,ANUAL,14.622,23.068,6.176
854,Montero,2004,ANUAL,23.104,28.843,17.365
855,Pacaipampa,2004,ANUAL,26.280,32.810,19.749
856,Paimas,2004,ANUAL,15.992,24.361,7.624
857,Sapillica,2004,ANUAL,20.867,28.345,13.389
858,Paita,2005,ENERO,12.700,22.644,2.756
859,Amotape,2005,ENERO,13.760,20.374,7.147
860,Colán,2005,ENERO,17.401,25.316,9.486
861,El Arenal,2005,ENERO,22.494,30.028,14.960
862,La Huaca,2005,ENERO,14.102,22.315,5.889
863,Tamarindo,2005,ENERO,25.453,32.195,18.711
864,Vichayal,2005,ENERO,21.779,29.125,14.433
865,Chulucanas,2005,ENERO,11.939,19.723,4.154
866,Buenos Aires,2005,ENERO,12.875,21.041,4.708
867,Chalaco,2005,ENERO,12.870,21.816,3.924
868,La Matanza,2005,ENERO,14.587,23.672,5.502
869,Morropón,2005,ENERO,23.216,31.060,15.373
870,Salitral,2005,ENERO,14.865,23.104,6.626
871,San Juan de Bigote,2005,ENERO,16.913,26.263,7.564
872,Santa Catalina de Mossa,2005,ENERO,12.498,21.612,3.384
873,Santo Domingo,2005,ENERO,16.279,25.377,7.181
874,Yamango,2005,ENERO,17.796,26.011,9.581
875,Huancabamba,2005,ENERO,23.200,31.688,14.712
876,Canchaque,2005,ENERO,12.649,20.869,4.429
877,El Carmen de la Frontera,2005,ENERO,20.941,27.810,14.072
878,Huarmaca,2005,ENERO,15.047,21.354,8.739
879,Lalaquiz,2005,ENERO,15.281,23.268,7.295
880,San Miguel de El Faique,2005,ENERO,22.570,29.736,15.404
881,Sondor,2005,ENERO,16.862,24.504,9.220
882,Sondorillo,2005,ENERO,20.548,28.528,12.569
883,Ayabaca,2005,ENERO,15.008,22.906,7.110
884,Frías,2005,ENERO,24.246,30.330,18.162
885,Jililí,2005,ENERO,20.554,26.349,14.758
886,Lagunas,2005,ENERO,11.574,22.012,1.136
887,Montero,2005,ENERO,20.735,26.298,15.172
888,Pacaipampa,2005,ENERO,22.223,30.043,14.403
889,Paimas,2005,ENERO,11.698,20.962,2.435
890,Sapillica,2005,ENERO,17.333,25.260,9.406
891,Paita,2005,FEBRERO,14.349,22.946,5.751
892,Amotape,2005,FEBRERO,13.473,18.882,8.064
893,Colán,2005,FEBRERO,17.121,24.473,9.770
894,El Arenal,2005,FEBRERO,24.338,32.066,16.609
895,La Huaca,2005,FEBRERO,15.830,23.857,7.803
896,Tamarindo,2005,FEBRERO,25.612,32.195,19.028
897,Vichayal,2005,FEBRERO,23.136,30.738,15.534
898,Chulucanas,2005,FEBRERO,11.637,18.853,4.420
899,Buenos Aires,2005,FEBRERO,14.803,22.820,6.786
900,Chalaco,2005,FEBRERO,13.773,21.967,5.580
901,La Matanza,2005,FEBRERO,16.012,24.816,7.207
902,Morropón,2005,FEBRERO,24.753,32.615,16.891
903,Salitral,2005,FEBRERO,16.060,23.698,8.422
904,San Juan de Bigote,2005,FEBRERO,17.940,26.431,9.448
905,Santa Catalina de Mossa,2005,FEBRERO,14.240,23.286,5.195
906,Santo Domingo,2005,FEBRERO,17.944,26.474,9.413
907,Yamango,2005,FEBRERO,19.863,28.173,11.554
908,Huancabamba,2005,FEBRERO,23.342,30.464,16.221
909,Canchaque,2005,FEBRERO,13.200,20.695,5.706
910,El Carmen de la Frontera,2005,FEBRERO,22.672,29.798,15.546
911,Huarmaca,2005,FEBRERO,16.063,22.084,10.042
