,ENTIDAD,Mes,A?,Tipo_sequia,Precipitacion,Temperatura_promedio,Temperatura_maxima,Temperatura_minima,Sembrada_ha,Cosechada_ha,perdida_ha,producto
301,Amotape,12,2011,NPS,19.8,10.45516501,17.3842359,3.492335766,10751,7889,2862,yuca
302,Amotape,12,2012,D0,32.84,14,20.4,7.6,11245,5873,5372,yuca
303,Amotape,12,2013,NPS,12.3,14.2,20.3,8,7033,3716,3317,yuca
304,Amotape,12,2014,D3,27.93,15.8,21.5,10.1,2811,5,2806,yuca
305,Amotape,12,2015,D3,24.21,11.8,18.8,4.9,6650,238,6412,yuca
306,Amotape,12,2016,D3,45.44,14.6,20.6,8.6,5579,4549,1030,yuca
307,Amotape,12,2017,D1,2.8,15.8,23,8.7,5687,5687,0,yuca
308,Amotape,12,2019,NPS,41.6,13.6,19,8.2,2967,2781,186,yuca
309,Amotape,12,2020,D0,6.9,13.8,20.4,7.2,2466,1888,578,yuca
310,Colan,1,2005,D1,3.9,22.49381647,30.02797324,14.9596597,146384,116872,29512,maiz
311,Colan,1,2006,NPS,31,23.36140417,29.16509801,17.55771033,156304,68702,87602,maiz
312,Colan,1,2007,NPS,76.3,24.17791765,29.31572444,18.96178354,159639,136609,23030,maiz
313,Colan,1,2007,NPS,76.3,24.17791765,29.31572444,18.96178354,1748,360,1388,frijol
314,Colan,1,2008,D1,25.2,23.82876012,29.94057617,17.74022188,156412,51364,105048,maiz
315,Colan,1,2008,D1,25.2,23.82876012,29.94057617,17.74022188,40,40,0,frijol
316,Colan,1,2009,D1,31.9,23.08741029,29.04222906,17.13259152,154753,48239,106514,maiz
317,Colan,1,2010,D2,51.3,21.59945149,27.38706068,15.8118423,150654,87230,63424,maiz
318,Colan,1,2011,NPS,65.8,23.38442412,29.68404831,17.08479994,148460,126244,22216,maiz
319,Colan,1,2011,NPS,65.8,23.38442412,29.68404831,17.08479994,80,80,0,frijol
320,Colan,1,2012,NPS,24,23.9,29.5,18.8,161194,125784,35410,maiz
321,Colan,1,2012,NPS,24,23.9,29.5,18.8,2489,480,2009,frijol
322,Colan,1,2013,NPS,113.67,24.55615053,29.69944421,19.41285684,6001,222,5779,maiz
323,Colan,1,2013,NPS,113.67,24.55615053,29.69944421,19.41285684,160271,134933,25338,maiz
324,Colan,1,2013,NPS,113.67,24.55615053,29.69944421,19.41285684,2622,776,1846,frijol
325,Colan,1,2014,NPS,83.34,23,28.2,17.4,173581,139744,33837,maiz
326,Colan,1,2014,NPS,83.34,23,28.2,17.4,2930,267,2663,frijol
327,Colan,1,2014,NPS,83.34,23,28.2,17.4,72,72,0,frijol
328,Colan,1,2015,NPS,90.13,23.5,29.5,17.6,174921,156390,18531,maiz
329,Colan,1,2015,NPS,90.13,23.5,29.5,17.6,1896,600,1296,frijol
330,Colan,1,2015,NPS,90.13,23.5,29.5,17.6,75,75,0,frijol
331,Colan,1,2016,NPS,50.43,23.9,29.5,18.5,174865,102703,72162,maiz
332,Colan,1,2016,NPS,50.43,23.9,29.5,18.5,2406,2256,150,frijol
333,Colan,1,2017,D0,16.09,25.5,31.7,19.2,176606,149012,27594,maiz
334,Colan,1,2017,D0,16.09,25.5,31.7,19.2,2095,1747,348,frijol
335,Colan,1,2017,D0,16.09,25.5,31.7,19.2,131,131,0,frijol
336,Colan,1,2018,NPS,105.65,22.3,27.9,16.7,163542,135425,28117,maiz
337,Colan,1,2018,NPS,105.65,22.3,27.9,16.7,1560,1028,532,frijol
338,Colan,1,2018,NPS,105.65,22.3,27.9,16.7,55,55,0,frijol
339,Colan,1,2019,D0,26.65,23.3,29.4,17.2,163769,138698,25071,maiz
340,Colan,1,2019,D0,26.65,23.3,29.4,17.2,105,105,0,frijol
341,Colan,1,2020,NPS,31.1,24.6,30.2,19,160076,150231,9845,maiz
342,Colan,1,2020,NPS,31.1,24.6,30.2,19,87,65,22,frijol
343,Colan,2,2005,D1,3.5,24.33757003,32.0657563,16.60938375,5854,1146,4708,maiz
344,Colan,2,2005,D1,3.5,24.33757003,32.0657563,16.60938375,146384,127624,18760,maiz
345,Colan,2,2005,D1,3.5,24.33757003,32.0657563,16.60938375,2876,345,2531,frijol
346,Colan,2,2006,NPS,7.4,23.63600185,29.88952208,17.38248163,3160,220,2940,maiz
347,Colan,2,2006,NPS,7.4,23.63600185,29.88952208,17.38248163,156304,75470,80834,maiz
348,Colan,2,2006,NPS,7.4,23.63600185,29.88952208,17.38248163,1347,7,1340,frijol
349,Colan,2,2007,NPS,88.3,24.31392336,30.13317498,18.57681357,163739,157704,6035,maiz
350,Colan,2,2007,NPS,88.3,24.31392336,30.13317498,18.57681357,1752,360,1392,frijol
351,Colan,2,2008,D0,66.3,25.79665066,32.16545005,19.4769261,156412,81668,74744,maiz
352,Colan,2,2008,D0,66.3,25.79665066,32.16545005,19.4769261,40,40,0,frijol
353,Colan,2,2009,D1,14.6,24.38060709,31.23282407,17.52839011,154853,95794,59059,maiz
354,Colan,2,2009,D1,14.6,24.38060709,31.23282407,17.52839011,80,80,0,frijol
355,Colan,2,2010,D2,10.3,23.1240323,28.91493693,17.33312767,5610,815,4795,maiz
356,Colan,2,2010,D2,10.3,23.1240323,28.91493693,17.33312767,150654,127413,23241,maiz
357,Colan,2,2010,D2,10.3,23.1240323,28.91493693,17.33312767,2560,1492,1068,frijol
358,Colan,2,2010,D2,10.3,23.1240323,28.91493693,17.33312767,80,80,0,frijol
359,Colan,2,2011,D0,10,24.99968087,31.15695958,18.84240216,4070,110,3960,maiz
360,Colan,2,2011,D0,10,24.99968087,31.15695958,18.84240216,148460,137180,11280,maiz
361,Colan,2,2011,D0,10,24.99968087,31.15695958,18.84240216,2412,175,2237,frijol
362,Colan,2,2011,D0,10,24.99968087,31.15695958,18.84240216,80,80,0,frijol
363,Colan,2,2012,NPS,22.7,25.2,30.2,19.6,162021,159546,2475,maiz
364,Colan,2,2012,NPS,22.7,25.2,30.2,19.6,2504,585,1919,frijol
365,Colan,2,2012,NPS,22.7,25.2,30.2,19.6,72,72,0,frijol
366,Colan,2,2013,NPS,15.65,26.16636351,32.52284934,19.80987767,6001,548,5453,maiz
367,Colan,2,2013,NPS,15.65,26.16636351,32.52284934,19.80987767,160271,141993,18278,maiz
368,Colan,2,2013,NPS,15.65,26.16636351,32.52284934,19.80987767,2622,962,1660,frijol
369,Colan,2,2014,NPS,27.69,26.3,32.5,20.2,173581,172797,784,maiz
370,Colan,2,2014,NPS,27.69,26.3,32.5,20.2,2930,990,1940,frijol
371,Colan,2,2014,NPS,27.69,26.3,32.5,20.2,72,72,0,frijol
372,Colan,2,2015,NPS,32.11,24,30.5,17.6,174921,168189,6732,maiz
373,Colan,2,2015,NPS,32.11,24,30.5,17.6,2063,1698,365,frijol
374,Colan,2,2015,NPS,32.11,24,30.5,17.6,75,75,0,frijol
375,Colan,2,2016,D0,33.78,23.9,30,17.8,174865,170869,3996,maiz
376,Colan,2,2016,D0,33.78,23.9,30,17.8,2580,2390,190,frijol
377,Colan,2,2017,D0,6.88,26.7,33.6,19.8,10492,2121,8371,maiz
378,Colan,2,2017,D0,6.88,26.7,33.6,19.8,176606,174610,1996,maiz
379,Colan,2,2017,D0,6.88,26.7,33.6,19.8,2095,1885,210,frijol
380,Colan,2,2017,D0,6.88,26.7,33.6,19.8,131,131,0,frijol
381,Colan,2,2018,NPS,19.18,26.1,32.4,19.9,11583,1904,9679,maiz
382,Colan,2,2018,NPS,19.18,26.1,32.4,19.9,163542,160678,2864,maiz
383,Colan,2,2018,NPS,19.18,26.1,32.4,19.9,1560,1522,38,frijol
384,Colan,2,2018,NPS,19.18,26.1,32.4,19.9,55,55,0,frijol
385,Colan,2,2019,D1,14.19,26.6,33.2,20,11083,1304,9779,maiz
386,Colan,2,2019,D1,14.19,26.6,33.2,20,163769,161174,2595,maiz
387,Colan,2,2019,D1,14.19,26.6,33.2,20,1492,1438,54,frijol
388,Colan,2,2019,D1,14.19,26.6,33.2,20,105,105,0,frijol
389,Colan,2,2020,D0,13.4,26,32.4,19.6,11032,1726,9306,maiz
390,Colan,2,2020,D0,13.4,26,32.4,19.6,160076,154474,5602,maiz
391,Colan,2,2020,D0,13.4,26,32.4,19.6,1431,1226,205,frijol
392,Colan,2,2020,D0,13.4,26,32.4,19.6,87,87,0,frijol
393,Colan,3,2004,NPS,19.2,25.86335125,33.05324821,18.6734543,4728,1717,3011,maiz
394,Colan,3,2004,NPS,19.2,25.86335125,33.05324821,18.6734543,3488,2278,1210,frijol
395,Colan,3,2005,D1,7.9,27.18585608,34.8199591,19.55175306,5854,1775,4079,maiz
396,Colan,3,2005,D1,7.9,27.18585608,34.8199591,19.55175306,2876,695,2181,frijol
397,Colan,3,2006,NPS,8.4,26.19521805,33.37777588,19.01266023,3160,220,2940,maiz
398,Colan,3,2006,NPS,8.4,26.19521805,33.37777588,19.01266023,1347,7,1340,frijol
399,Colan,3,2007,NPS,9.6,25.88495166,32.35995916,19.40994417,2922,910,2012,maiz
400,Colan,3,2007,NPS,9.6,25.88495166,32.35995916,19.40994417,1762,945,817,frijol
401,Colan,3,2008,NPS,28.7,25.01091115,32.5211341,17.51390531,2355,1275,1080,frijol
402,Colan,3,2009,D1,13.5,26.08888503,33.25796485,18.91980521,2682,1239,1443,frijol
403,Colan,3,2010,D2,3.6,24.11101995,31.14890627,17.07313362,5640,2085,3555,maiz
404,Colan,3,2010,D2,3.6,24.11101995,31.14890627,17.07313362,2560,1520,1040,frijol
405,Colan,3,2011,D0,16.4,27.02409405,33.4938012,20.5543869,5850,725,5125,maiz
406,Colan,3,2011,D0,16.4,27.02409405,33.4938012,20.5543869,2927,735,2192,frijol
407,Colan,3,2012,D0,29.8,26.9,33.7,20.5,4388,835,3553,maiz
408,Colan,3,2012,D0,29.8,26.9,33.7,20.5,2504,2220,284,frijol
409,Colan,3,2013,NPS,6.96,25.8,32.8,18.9,6001,834,5167,maiz
410,Colan,3,2013,NPS,6.96,25.8,32.8,18.9,2622,2565,57,frijol
411,Colan,3,2014,NPS,24.31,28.2,35,21.4,173581,172797,784,maiz
412,Colan,3,2014,NPS,24.31,28.2,35,21.4,2930,1115,1815,frijol
413,Colan,3,2014,NPS,24.31,28.2,35,21.4,72,72,0,frijol
414,Colan,3,2015,NPS,82.65,27.1,33.6,20.7,174921,168189,6732,maiz
415,Colan,3,2015,NPS,82.65,27.1,33.6,20.7,2063,1880,183,frijol
416,Colan,3,2015,NPS,82.65,27.1,33.6,20.7,75,75,0,frijol
417,Colan,3,2016,NPS,33.06,28.4,34.6,22.2,8983,1356,7627,maiz
418,Colan,3,2016,NPS,33.06,28.4,34.6,22.2,174865,170869,3996,maiz
419,Colan,3,2016,NPS,33.06,28.4,34.6,22.2,2580,2390,190,frijol
420,Colan,3,2017,D1,9.14,27.4,34.3,20.6,10492,3251,7241,maiz
421,Colan,3,2017,D1,9.14,27.4,34.3,20.6,2096,2060,36,frijol
422,Colan,3,2018,NPS,15.49,27.5,34.7,20.4,11683,3243,8440,maiz
423,Colan,3,2018,NPS,15.49,27.5,34.7,20.4,1560,1544,16,frijol
424,Colan,3,2019,D1,34.6,26.9,33.5,20.2,11083,3986,7097,maiz
425,Colan,3,2019,D1,34.6,26.9,33.5,20.2,1492,1471,21,frijol
426,Colan,3,2019,D1,34.6,26.9,33.5,20.2,105,105,0,frijol
427,Colan,3,2020,D1,4.1,28,34.9,21.1,11032,3907,7125,maiz
428,Colan,3,2020,D1,4.1,28,34.9,21.1,1431,1299,132,frijol
429,Colan,3,2020,D1,4.1,28,34.9,21.1,87,87,0,frijol
430,Colan,4,2004,NPS,8.7,27.21056738,34.87113475,19.55,4728,2873,1855,maiz
431,Colan,4,2004,NPS,8.7,27.21056738,34.87113475,19.55,3488,3488,0,frijol
432,Colan,4,2005,D1,55,27.48708333,35.36673077,19.6074359,5854,3463,2391,maiz
433,Colan,4,2005,D1,55,27.48708333,35.36673077,19.6074359,2926,1466,1460,frijol
434,Colan,4,2006,NPS,5.9,28.33945755,35.46134926,21.21756584,4950,4575,375,maiz
435,Colan,4,2006,NPS,5.9,28.33945755,35.46134926,21.21756584,2579,2479,100,frijol
436,Colan,4,2007,D0,16.9,28.13680425,35.17906019,20.97909763,3062,1860,1202,maiz
437,Colan,4,2007,D0,16.9,28.13680425,35.17906019,20.97909763,1762,1025,737,frijol
438,Colan,4,2008,D0,54.8,27.83600521,35.2088016,20.52039442,3882,1385,2497,maiz
439,Colan,4,2008,D0,54.8,27.83600521,35.2088016,20.52039442,2355,1470,885,frijol
440,Colan,4,2009,D1,16.9,29,36.2,21.8,4500,3515,985,maiz
441,Colan,4,2009,D1,16.9,29,36.2,21.8,2722,2007,715,frijol
442,Colan,4,2010,D2,29.1,28.61256858,35.54998812,21.67514905,5640,3782,1858,maiz
443,Colan,4,2010,D2,29.1,28.61256858,35.54998812,21.67514905,2560,2320,240,frijol
444,Colan,4,2011,D1,17.1,29.54140359,36.47607163,22.60673555,5850,3215,2635,maiz
445,Colan,4,2011,D1,17.1,29.54140359,36.47607163,22.60673555,2927,1921,1006,frijol
446,Colan,4,2012,NPS,28.2,28.2,35,21.3,4388,2523,1865,maiz
447,Colan,4,2012,NPS,28.2,28.2,35,21.3,2504,2319,185,frijol
448,Colan,4,2013,D0,19.46,29.9,36.9,22.8,6001,4800,1201,maiz
449,Colan,4,2013,D0,19.46,29.9,36.9,22.8,2622,2575,47,frijol
450,Colan,4,2014,NPS,45.39,29.6,36.5,22.7,7812,1726,6086,maiz
451,Colan,4,2014,NPS,45.39,29.6,36.5,22.7,2930,2737,193,frijol
452,Colan,4,2015,NPS,25.99,30.3,37.6,23.1,8308,6271,2037,maiz
453,Colan,4,2015,NPS,25.99,30.3,37.6,23.1,2064,2056,8,frijol
454,Colan,4,2016,D0,19.29,30.2,36.9,23.4,8983,7964,1019,maiz
455,Colan,4,2016,D0,19.29,30.2,36.9,23.4,2580,2564,16,frijol
456,Colan,4,2017,D1,65.05,29.5,36.4,22.7,10492,5051,5441,maiz
457,Colan,4,2017,D1,65.05,29.5,36.4,22.7,2096,2060,36,frijol
458,Colan,4,2018,NPS,119.98,28.5,35.7,21.3,11683,7748,3935,maiz
459,Colan,4,2018,NPS,119.98,28.5,35.7,21.3,1560,1544,16,frijol
460,Colan,4,2019,D1,32.66,28.7,35.6,21.8,11083,9770,1313,maiz
461,Colan,4,2019,D1,32.66,28.7,35.6,21.8,1492,1471,21,frijol
462,Colan,4,2020,D1,25.9,31.1,38.5,23.8,11032,6500,4532,maiz
463,Colan,4,2020,D1,25.9,31.1,38.5,23.8,1431,1299,132,frijol
464,Colan,5,2004,NPS,184.1088742,27.14025933,33.65800127,20.62251739,4728,2873,1855,maiz
465,Colan,5,2004,NPS,184.1088742,27.14025933,33.65800127,20.62251739,3488,3488,0,frijol
466,Colan,5,2005,D0,81.8,28.89091191,36.43566998,21.34615385,5854,4013,1841,maiz
467,Colan,5,2005,D0,81.8,28.89091191,36.43566998,21.34615385,2926,1539,1387,frijol
468,Colan,5,2006,NPS,112.9,28.74338434,35.36558855,22.12118013,4950,4905,45,maiz
469,Colan,5,2006,NPS,112.9,28.74338434,35.36558855,22.12118013,2579,2559,20,frijol
470,Colan,5,2007,D0,23.9,28.94551813,35.93459581,21.97210829,4662,4277,385,maiz
471,Colan,5,2007,D0,23.9,28.94551813,35.93459581,21.97210829,2802,2075,727,frijol
472,Colan,5,2008,D0,126.5,30.09825853,37.2706981,22.96424642,3882,3752,130,maiz
473,Colan,5,2008,D0,126.5,30.09825853,37.2706981,22.96424642,2355,2280,75,frijol
474,Colan,5,2009,D1,28.2,30.10778176,37.05951203,23.15605149,4650,3689,961,maiz
475,Colan,5,2009,D1,28.2,30.10778176,37.05951203,23.15605149,2722,2167,555,frijol
476,Colan,5,2010,D2,107.4,29.89907361,36.05183094,23.74631629,5640,4039,1601,maiz
477,Colan,5,2010,D2,107.4,29.89907361,36.05183094,23.74631629,2560,2419,141,frijol
478,Colan,5,2011,D3,35.1,30.65086183,37.59925933,23.70246433,5850,5200,650,maiz
479,Colan,5,2011,D3,35.1,30.65086183,37.59925933,23.70246433,2927,2826,101,frijol
480,Colan,5,2012,NPS,106.4,29.5,35.9,23.3,4388,2523,1865,maiz
481,Colan,5,2012,NPS,106.4,29.5,35.9,23.3,2504,2321,183,frijol
482,Colan,5,2013,NPS,119.68,30.3,37,23.6,6001,5922,79,maiz
483,Colan,5,2013,NPS,119.68,30.3,37,23.6,2622,2580,42,frijol
484,Colan,5,2014,NPS,165.55,28.8,34.5,23,7812,5937,1875,maiz
485,Colan,5,2014,NPS,165.55,28.8,34.5,23,2930,2890,40,frijol
486,Colan,5,2015,NPS,71.1,30.3,37.2,23.3,8308,8210,98,maiz
487,Colan,5,2015,NPS,71.1,30.3,37.2,23.3,2064,2056,8,frijol
488,Colan,5,2016,D1,61.71,31.5,38.4,24.6,8983,8843,140,maiz
489,Colan,5,2016,D1,61.71,31.5,38.4,24.6,2580,2564,16,frijol
490,Colan,5,2017,D0,49.69,30.8,37.5,24.2,10492,9925,567,maiz
491,Colan,5,2017,D0,49.69,30.8,37.5,24.2,2096,2082,14,frijol
492,Colan,5,2018,NPS,45.75,28.9,35.1,22.6,11683,11441,242,maiz
493,Colan,5,2018,NPS,45.75,28.9,35.1,22.6,1560,1544,16,frijol
494,Colan,5,2019,D1,72.58,31.1,37.7,24.5,11083,10930,153,maiz
495,Colan,5,2019,D1,72.58,31.1,37.7,24.5,1492,1471,21,frijol
496,Colan,5,2020,NPS,207.1,30.2,36.7,23.6,11032,10672,360,maiz
497,Colan,5,2020,NPS,207.1,30.2,36.7,23.6,1431,1431,0,frijol
498,Colan,6,2004,D0,118.4,28.3675,35.2356,21.4994,4728,2873,1855,maiz
499,Colan,6,2004,D0,118.4,28.3675,35.2356,21.4994,3488,3488,0,frijol
500,Colan,6,2005,NPS,405.5,28.30596154,35.07230769,21.53961538,5854,4013,1841,maiz
501,Colan,6,2005,NPS,405.5,28.30596154,35.07230769,21.53961538,2926,1539,1387,frijol
502,Colan,6,2006,NPS,303.8,27.78926756,33.40341065,22.17512448,4950,4905,45,maiz
503,Colan,6,2006,NPS,303.8,27.78926756,33.40341065,22.17512448,2579,2559,20,frijol
504,Colan,6,2007,D1,112.9,29.02113997,35.41191346,22.64346856,5062,4977,85,maiz
505,Colan,6,2007,D1,112.9,29.02113997,35.41191346,22.64346856,2802,2737,65,frijol
506,Colan,6,2008,D0,279.2,27.83120791,33.05425587,22.64016564,5232,5102,130,maiz
507,Colan,6,2008,D0,279.2,27.83120791,33.05425587,22.64016564,3030,2955,75,frijol
508,Colan,6,2009,D1,173.1,29.56756277,35.91073253,23.22439302,4650,3694,956,maiz
509,Colan,6,2009,D1,173.1,29.56756277,35.91073253,23.22439302,2722,2177,545,frijol
510,Colan,6,2010,D2,327.7,29.57695383,35.58344396,23.57046371,5640,4046,1594,maiz
511,Colan,6,2010,D2,327.7,29.57695383,35.58344396,23.57046371,2560,2424,136,frijol
512,Colan,6,2011,D2,201.9,28.24497639,33.71820711,22.77174567,5850,5750,100,maiz
513,Colan,6,2011,D2,201.9,28.24497639,33.71820711,22.77174567,2927,2876,51,frijol
514,Colan,6,2012,NPS,268.8,27.7,32.8,22.9,4388,4008,380,maiz
515,Colan,6,2012,NPS,268.8,27.7,32.8,22.9,2504,2321,183,frijol
516,Colan,6,2013,NPS,248.8,29,34.5,23.5,6001,5922,79,maiz
517,Colan,6,2013,NPS,248.8,29,34.5,23.5,2622,2580,42,frijol
518,Colan,6,2014,NPS,209.81,29.1,34.6,23.6,7812,7492,320,maiz
519,Colan,6,2014,NPS,209.81,29.1,34.6,23.6,2930,2904,26,frijol
520,Colan,6,2015,NPS,157.77,29,34.6,23.3,8308,8286,22,maiz
521,Colan,6,2015,NPS,157.77,29,34.6,23.3,2064,2056,8,frijol
522,Colan,6,2016,D1,244.85,29.8,35.4,24.1,8983,8970,13,maiz
523,Colan,6,2016,D1,244.85,29.8,35.4,24.1,2580,2564,16,frijol
524,Colan,6,2017,D0,363.59,29.3,34.5,24.1,10492,10446,46,maiz
525,Colan,6,2017,D0,363.59,29.3,34.5,24.1,2096,2082,14,frijol
526,Colan,6,2018,NPS,160.53,28.8,34.4,23.2,11683,11641,42,maiz
527,Colan,6,2018,NPS,160.53,28.8,34.4,23.2,1560,1544,16,frijol
528,Colan,6,2019,NPS,250.93,29.9,35.8,24,11083,10930,153,maiz
529,Colan,6,2019,NPS,250.93,29.9,35.8,24,1492,1471,21,frijol
530,Colan,6,2020,NPS,499.1,28.9,34.1,23.8,11032,11020,12,maiz
531,Colan,6,2020,NPS,499.1,28.9,34.1,23.8,1431,1431,0,frijol
532,Colan,7,2004,NPS,196.2,27.69313725,34.45325743,20.93301708,4728,4513,215,maiz
533,Colan,7,2004,NPS,196.2,27.69313725,34.45325743,20.93301708,3488,3488,0,frijol
534,Colan,7,2005,NPS,222.5,27.85421975,34.10929791,21.59914159,5854,4013,1841,maiz
535,Colan,7,2005,NPS,222.5,27.85421975,34.10929791,21.59914159,2926,1539,1387,frijol
536,Colan,7,2006,NPS,198.9,27.89347838,33.6061346,22.18082215,4950,4905,45,maiz
537,Colan,7,2006,NPS,198.9,27.89347838,33.6061346,22.18082215,2579,2559,20,frijol
538,Colan,7,2007,D2,119.7,28.92878463,35.68466166,22.40992609,5062,4977,85,maiz
539,Colan,7,2007,D2,119.7,28.92878463,35.68466166,22.40992609,2802,2737,65,frijol
540,Colan,7,2008,D0,104,27.60495579,33.59273121,21.63528986,5232,5102,130,maiz
541,Colan,7,2008,D0,104,27.60495579,33.59273121,21.63528986,3030,2955,75,frijol
542,Colan,7,2009,D2,163.6,27.75863493,34.18623867,21.33103118,4650,3694,956,maiz
543,Colan,7,2009,D2,163.6,27.75863493,34.18623867,21.33103118,2722,2177,545,frijol
544,Colan,7,2010,D0,266,28.44839847,33.89403026,23.00276667,5640,4046,1594,maiz
545,Colan,7,2010,D0,266,28.44839847,33.89403026,23.00276667,2560,2424,136,frijol
546,Colan,7,2011,D1,187.9,28.393895,33.75046619,23.0373238,5850,5760,90,maiz
547,Colan,7,2011,D1,187.9,28.393895,33.75046619,23.0373238,2927,2876,51,frijol
548,Colan,7,2012,NPS,176.2,27.9,33.2,22.3,4388,4128,260,maiz
549,Colan,7,2012,NPS,176.2,27.9,33.2,22.3,2504,2441,63,frijol
550,Colan,7,2013,NPS,215.1,28.9,34.4,23.4,6001,5922,79,maiz
551,Colan,7,2013,NPS,215.1,28.9,34.4,23.4,2622,2580,42,frijol
552,Colan,7,2014,NPS,131.12,29.6,35.7,23.4,7812,7796,16,maiz
553,Colan,7,2014,NPS,131.12,29.6,35.7,23.4,2930,2904,26,frijol
554,Colan,7,2015,D0,78.68,29.7,36.3,23.1,8308,8286,22,maiz
555,Colan,7,2015,D0,78.68,29.7,36.3,23.1,2064,2056,8,frijol
556,Colan,7,2016,D0,180.89,29.5,35.4,23.5,8983,8970,13,maiz
557,Colan,7,2016,D0,180.89,29.5,35.4,23.5,2580,2564,16,frijol
558,Colan,7,2017,NPS,169.16,29,34.6,23.4,10492,10446,46,maiz
559,Colan,7,2017,NPS,169.16,29,34.6,23.4,2096,2082,14,frijol
560,Colan,7,2018,D0,164.1,29,34.9,23,11683,11641,42,maiz
561,Colan,7,2018,D0,164.1,29,34.9,23,1560,1544,16,frijol
562,Colan,7,2019,NPS,156.8,29,35,23,11083,10930,153,maiz
563,Colan,7,2019,NPS,156.8,29,35,23,1492,1471,21,frijol
564,Colan,7,2020,NPS,137.2,29.3,35,23.7,11032,11020,12,maiz
565,Colan,7,2020,NPS,137.2,29.3,35,23.7,1431,1431,0,frijol
566,Colan,8,2004,D0,160.7,27.94468691,34.70411132,21.18526249,4728,4513,215,maiz
567,Colan,8,2004,D0,160.7,27.94468691,34.70411132,21.18526249,3488,3488,0,frijol
568,Colan,8,2005,NPS,271.3,27.35313275,33.58833747,21.11792804,5854,4013,1841,maiz
569,Colan,8,2005,NPS,271.3,27.35313275,33.58833747,21.11792804,2926,1539,1387,frijol
570,Colan,8,2006,NPS,300.2,27.91641225,33.75985581,22.0729687,4950,4905,45,maiz
571,Colan,8,2006,NPS,300.2,27.91641225,33.75985581,22.0729687,2579,2559,20,frijol
572,Colan,8,2007,NPS,325.1,28.04936968,34.0095033,22.29343475,5062,4977,85,maiz
573,Colan,8,2007,NPS,325.1,28.04936968,34.0095033,22.29343475,2802,2737,65,frijol
574,Colan,8,2008,D1,194.3,29.04169337,35.49758427,22.45889315,5232,5102,130,maiz
575,Colan,8,2008,D1,194.3,29.04169337,35.49758427,22.45889315,3030,2955,75,frijol
576,Colan,8,2009,D2,252.5,28.84146928,34.91626043,22.76667813,4650,3804,846,maiz
577,Colan,8,2009,D2,252.5,28.84146928,34.91626043,22.76667813,2722,2177,545,frijol
578,Colan,8,2010,NPS,279.2,28.28672258,33.65955222,22.91389295,5640,5541,99,maiz
579,Colan,8,2010,NPS,279.2,28.28672258,33.65955222,22.91389295,2560,2504,56,frijol
580,Colan,8,2011,D1,194.8,28.0079376,33.76856828,22.24730691,5850,5760,90,maiz
581,Colan,8,2011,D1,194.8,28.0079376,33.76856828,22.24730691,2927,2876,51,frijol
582,Colan,8,2012,NPS,199.7,27.7,33.5,22.3,5883,5768,115,maiz
583,Colan,8,2012,NPS,199.7,27.7,33.5,22.3,2504,2441,63,frijol
584,Colan,8,2013,NPS,259,29,34.4,23.7,6001,5922,79,maiz
585,Colan,8,2013,NPS,259,29,34.4,23.7,2622,2580,42,frijol
586,Colan,8,2014,NPS,206.5,29.3,35.3,23.3,7812,7796,16,maiz
587,Colan,8,2014,NPS,206.5,29.3,35.3,23.3,2930,2904,26,frijol
588,Colan,8,2015,D0,203.46,29.6,35.8,23.3,8308,8286,22,maiz
589,Colan,8,2015,D0,203.46,29.6,35.8,23.3,2064,2056,8,frijol
590,Colan,8,2016,NPS,173.27,29.4,34.7,24.2,8983,8970,13,maiz
591,Colan,8,2016,NPS,173.27,29.4,34.7,24.2,2580,2564,16,frijol
592,Colan,8,2017,NPS,202.84,29.4,34.9,23.9,10492,10446,46,maiz
593,Colan,8,2017,NPS,202.84,29.4,34.9,23.9,2096,2082,14,frijol
594,Colan,8,2018,D0,241.52,28.4,34.1,22.6,11683,11641,42,maiz
595,Colan,8,2018,D0,241.52,28.4,34.1,22.6,1560,1544,16,frijol
596,Colan,8,2019,D0,124.7,29.3,35.3,23.3,11083,10930,153,maiz
597,Colan,8,2019,D0,124.7,29.3,35.3,23.3,1492,1471,21,frijol
598,Colan,8,2020,NPS,184.8,29,34.4,23.6,11032,11020,12,maiz
599,Colan,8,2020,NPS,184.8,29,34.4,23.6,1431,1431,0,frijol
600,Colan,9,2004,D0,211.2,27.22934641,33.54163399,20.91705882,4728,4513,215,maiz
601,Colan,9,2004,D0,211.2,27.22934641,33.54163399,20.91705882,3488,3488,0,frijol
602,Colan,9,2005,NPS,303.6,26.91996905,33.05807913,20.78185897,5854,4013,1841,maiz
603,Colan,9,2005,NPS,303.6,26.91996905,33.05807913,20.78185897,2926,1539,1387,frijol
604,Colan,9,2006,D0,171,27.76753667,33.62947334,21.9056,4950,4905,45,maiz
605,Colan,9,2006,D0,171,27.76753667,33.62947334,21.9056,2579,2559,20,frijol
606,Colan,9,2007,D1,221.5,27.77895722,33.40332202,22.15459243,5062,4977,85,maiz
607,Colan,9,2007,D1,221.5,27.77895722,33.40332202,22.15459243,2802,2737,65,frijol
608,Colan,9,2008,D1,426.7,28.1605923,34.01237521,22.56808463,5232,5102,130,maiz
609,Colan,9,2008,D1,426.7,28.1605923,34.01237521,22.56808463,3030,2955,75,frijol
610,Colan,9,2009,D3,190.6,28.83615596,34.66787603,23.0044359,4650,4154,496,maiz
