,ENTIDAD,AÃ±o,Mes,Temperatura_promedio,Temperatura_maxima,Temperatura_minima
422,FRÍAS,2003,ANUAL,26.923,32.596,21.251
423,JILILÍ,2003,ANUAL,23.567,30.23,16.904
424,LAGUNAS,2003,ANUAL,14.764,23.403,6.126
425,MONTERO,2003,ANUAL,23.58,29.592,17.567
426,PACAIPAMPA,2003,ANUAL,26.42,32.947,19.892
427,PAIMAS,2003,ANUAL,16.922,25.73,8.114
428,SAPILLICA,2003,ANUAL,20.955,28.644,13.267
429,PAITA,2004,ENERO,12.169,20.905,3.434
430,AMOTAPE,2004,ENERO,12.543,19.872,5.213
431,COLÁN,2004,ENERO,16.004,23.655,8.353
432,EL ARENAL,2004,ENERO,22.86,29.385,16.335
433,LA HUACA,2004,ENERO,12.502,19.718,5.286
434,TAMARINDO,2004,ENERO,23.349,30.497,16.2
435,VICHAYAL,2004,ENERO,22.071,28.984,15.159
436,CHULUCANAS,2004,ENERO,10.565,17.88,3.25
437,BUENOS AIRES,2004,ENERO,13.482,20.818,6.145
438,CHALACO,2004,ENERO,10.679,18.563,2.795
439,LA MATANZA,2004,ENERO,13.452,21.665,5.24
440,MORROPÓN,2004,ENERO,22.548,30.043,15.052
441,SALITRAL,2004,ENERO,13.326,21.346,5.306
442,SAN JUAN DE BIGOTE,2004,ENERO,15.545,23.767,7.324
443,SANTA CATALINA DE MOSSA,2004,ENERO,11.631,20.204,3.058
444,SANTO DOMINGO,2004,ENERO,13.641,21.537,5.745
445,YAMANGO,2004,ENERO,17.703,26.219,9.188
446,HUANCABAMBA,2004,ENERO,20.877,27.455,14.3
447,CANCHAQUE,2004,ENERO,11.377,18.819,3.936
448,EL CARMEN DE LA FRONTERA,2004,ENERO,22.163,29.399,14.928
449,HUARMACA,2004,ENERO,13.735,19.656,7.814
450,LALAQUIZ,2004,ENERO,13.741,20.498,6.984
451,SAN MIGUEL DE EL FAIQUE,2004,ENERO,23.056,29.886,16.226
452,SONDOR,2004,ENERO,15.982,22.855,9.109
453,SONDORILLO,2004,ENERO,18.012,25.489,10.535
454,AYABACA,2004,ENERO,14.13,22.667,5.593
455,FRÍAS,2004,ENERO,23.53,28.487,18.572
456,JILILÍ,2004,ENERO,18.241,24.006,12.477
457,LAGUNAS,2004,ENERO,11.051,19.804,2.299
458,MONTERO,2004,ENERO,19.248,24.28,14.216
459,PACAIPAMPA,2004,ENERO,22.809,29.735,15.883
460,PAIMAS,2004,ENERO,11.058,18.881,3.235
461,SAPILLICA,2004,ENERO,16.346,23.655,9.037
462,PAITA,2004,FEBRERO,12.859,23.209,2.51
463,AMOTAPE,2004,FEBRERO,12.638,19.467,5.809
464,COLÁN,2004,FEBRERO,16.142,24.436,7.849
465,EL ARENAL,2004,FEBRERO,23.59,30.054,17.127
466,LA HUACA,2004,FEBRERO,14.817,23.657,5.976
467,TAMARINDO,2004,FEBRERO,23.724,32.787,14.661
468,VICHAYAL,2004,FEBRERO,22.795,30,15.59
469,CHULUCANAS,2004,FEBRERO,11.108,19.966,2.25
470,BUENOS AIRES,2004,FEBRERO,14.844,23.195,6.494
471,CHALACO,2004,FEBRERO,12.175,21.427,2.922
472,LA MATANZA,2004,FEBRERO,14.506,24.139,4.872
473,MORROPÓN,2004,FEBRERO,23.345,31.495,15.195
474,SALITRAL,2004,FEBRERO,14.28,23.591,4.97
475,SAN JUAN DE BIGOTE,2004,FEBRERO,16.617,27.107,6.128
476,SANTA CATALINA DE MOSSA,2004,FEBRERO,12.688,22.408,2.967
477,SANTO DOMINGO,2004,FEBRERO,14.45,24.064,4.836
478,YAMANGO,2004,FEBRERO,18.789,28.423,9.156
479,HUANCABAMBA,2004,FEBRERO,21.239,30.302,12.176
480,CANCHAQUE,2004,FEBRERO,12.443,20.611,4.276
481,EL CARMEN DE LA FRONTERA,2004,FEBRERO,23.032,30.9,15.164
482,HUARMACA,2004,FEBRERO,14.623,21.526,7.72
483,LALAQUIZ,2004,FEBRERO,15.62,24.708,6.532
484,SAN MIGUEL DE EL FAIQUE,2004,FEBRERO,23.924,30.473,17.375
485,SONDOR,2004,FEBRERO,17.044,25.636,8.452
486,SONDORILLO,2004,FEBRERO,18.091,27.149,9.033
487,AYABACA,2004,FEBRERO,13.709,23.101,4.317
488,FRÍAS,2004,FEBRERO,22.995,27.443,18.548
489,JILILÍ,2004,FEBRERO,19.165,26.402,11.929
490,LAGUNAS,2004,FEBRERO,12.187,22.088,2.285
491,MONTERO,2004,FEBRERO,19.893,25.741,14.046
492,PACAIPAMPA,2004,FEBRERO,23.776,30.414,17.138
493,PAIMAS,2004,FEBRERO,11.776,21.693,1.859
494,SAPILLICA,2004,FEBRERO,17.153,25.55,8.755
495,PAITA,2004,MARZO,16.867,26.73,7.004
496,AMOTAPE,2004,MARZO,18.79,27.205,10.375
497,COLÁN,2004,MARZO,19.676,28.595,10.758
498,EL ARENAL,2004,MARZO,25.863,33.053,18.673
499,LA HUACA,2004,MARZO,20.256,29.002,11.51
500,TAMARINDO,2004,MARZO,25.91,34.444,17.377
501,VICHAYAL,2004,MARZO,24.18,31.219,17.141
502,CHULUCANAS,2004,MARZO,16.77,26.063,7.478
503,BUENOS AIRES,2004,MARZO,16.247,24.323,8.171
504,CHALACO,2004,MARZO,17.012,26.371,7.654
505,LA MATANZA,2004,MARZO,18.393,27.519,9.266
506,MORROPÓN,2004,MARZO,25.617,33.461,17.773
507,SALITRAL,2004,MARZO,16.085,24.354,7.817
508,SAN JUAN DE BIGOTE,2004,MARZO,20.504,30.595,10.412
509,SANTA CATALINA DE MOSSA,2004,MARZO,15.111,24.089,6.133
510,SANTO DOMINGO,2004,MARZO,17.969,26.981,8.957
511,YAMANGO,2004,MARZO,21.694,30.382,13.007
512,HUANCABAMBA,2004,MARZO,24.543,34.254,14.831
513,CANCHAQUE,2004,MARZO,15.616,23.623,7.608
514,EL CARMEN DE LA FRONTERA,2004,MARZO,23.627,31.151,16.103
515,HUARMACA,2004,MARZO,16.656,22.469,10.842
516,LALAQUIZ,2004,MARZO,19.232,27.226,11.237
517,SAN MIGUEL DE EL FAIQUE,2004,MARZO,24.975,31.654,18.295
518,SONDOR,2004,MARZO,20.965,28.205,13.725
519,SONDORILLO,2004,MARZO,22.148,31.773,12.523
520,AYABACA,2004,MARZO,20.316,30.577,10.055
521,FRÍAS,2004,MARZO,26.203,32.217,20.189
522,JILILÍ,2004,MARZO,23.176,28.978,17.374
523,LAGUNAS,2004,MARZO,14.587,24.006,5.168
524,MONTERO,2004,MARZO,22.498,28.131,16.865
525,PACAIPAMPA,2004,MARZO,25.763,32.927,18.599
526,PAIMAS,2004,MARZO,15.969,25.563,6.376
527,SAPILLICA,2004,MARZO,20.413,28.661,12.166
528,PAITA,2004,ABRIL,17.972,27.935,8.009
529,AMOTAPE,2004,ABRIL,18.505,26.083,10.928
530,COLÁN,2004,ABRIL,20.527,29.026,12.028
531,EL ARENAL,2004,ABRIL,27.211,34.871,19.55
532,LA HUACA,2004,ABRIL,22.067,30.967,13.167
533,TAMARINDO,2004,ABRIL,25.917,34.526,17.307
534,VICHAYAL,2004,ABRIL,25.029,32.654,17.405
535,CHULUCANAS,2004,ABRIL,18.338,27.129,9.547
536,BUENOS AIRES,2004,ABRIL,16.834,24.795,8.872
537,CHALACO,2004,ABRIL,18.501,27.76,9.242
538,LA MATANZA,2004,ABRIL,19.421,28.855,9.988
539,MORROPÓN,2004,ABRIL,26.544,34.314,18.775
540,SALITRAL,2004,ABRIL,17.283,25.26,9.307
541,SAN JUAN DE BIGOTE,2004,ABRIL,21.529,31.485,11.573
542,SANTA CATALINA DE MOSSA,2004,ABRIL,16.032,24.723,7.341
543,SANTO DOMINGO,2004,ABRIL,19.037,27.918,10.157
544,YAMANGO,2004,ABRIL,22.794,31.968,13.62
545,HUANCABAMBA,2004,ABRIL,25.375,33.842,16.908
546,CANCHAQUE,2004,ABRIL,17.115,25.953,8.277
547,EL CARMEN DE LA FRONTERA,2004,ABRIL,25.158,32.319,17.996
548,HUARMACA,2004,ABRIL,18.094,24.591,11.597
549,LALAQUIZ,2004,ABRIL,19.894,28.304,11.485
550,SAN MIGUEL DE EL FAIQUE,2004,ABRIL,25.636,32.186,19.086
551,SONDOR,2004,ABRIL,22.016,30.031,14.001
552,SONDORILLO,2004,ABRIL,23.639,32.508,14.77
553,AYABACA,2004,ABRIL,20.791,30.332,11.251
554,FRÍAS,2004,ABRIL,27.33,33.849,20.811
555,JILILÍ,2004,ABRIL,24.234,30.597,17.87
556,LAGUNAS,2004,ABRIL,15.506,24.566,6.447
557,MONTERO,2004,ABRIL,23.531,29.797,17.265
558,PACAIPAMPA,2004,ABRIL,26.476,33.796,19.156
559,PAIMAS,2004,ABRIL,16.656,26.426,6.885
560,SAPILLICA,2004,ABRIL,21.406,29.668,13.144
561,PAITA,2004,MAYO,20.474,29.727,11.221
562,AMOTAPE,2004,MAYO,21.994,29.857,14.131
563,COLÁN,2004,MAYO,23.155,32.269,14.042
564,EL ARENAL,2004,MAYO,27.14,33.658,20.623
565,LA HUACA,2004,MAYO,25.979,34.911,17.048
566,TAMARINDO,2004,MAYO,28.016,35.648,20.384
567,VICHAYAL,2004,MAYO,25.013,31.419,18.607
568,CHULUCANAS,2004,MAYO,23.538,33.118,13.958
569,BUENOS AIRES,2004,MAYO,17.212,24.53,9.895
570,CHALACO,2004,MAYO,21.475,31.264,11.686
571,LA MATANZA,2004,MAYO,21.031,30.001,12.061
572,MORROPÓN,2004,MAYO,27.231,34.423,20.039
573,SALITRAL,2004,MAYO,18.053,25.846,10.26
574,SAN JUAN DE BIGOTE,2004,MAYO,23.54,32.7,14.381
575,SANTA CATALINA DE MOSSA,2004,MAYO,16.7,24.677,8.724
576,SANTO DOMINGO,2004,MAYO,20.386,28.679,12.092
577,YAMANGO,2004,MAYO,23.719,31.914,15.523
578,HUANCABAMBA,2004,MAYO,28.227,36.937,19.518
579,CANCHAQUE,2004,MAYO,18.956,28.107,9.806
580,EL CARMEN DE LA FRONTERA,2004,MAYO,26.604,32.581,20.627
581,HUARMACA,2004,MAYO,19.234,25.191,13.278
582,LALAQUIZ,2004,MAYO,21.926,30.18,13.672
583,SAN MIGUEL DE EL FAIQUE,2004,MAYO,26.642,32.431,20.853
584,SONDOR,2004,MAYO,23.736,31.639,15.833
585,SONDORILLO,2004,MAYO,27.11,36.909,17.312
586,AYABACA,2004,MAYO,25.746,36.694,14.799
587,FRÍAS,2004,MAYO,28.018,33.671,22.364
588,JILILÍ,2004,MAYO,26.075,32.455,19.696
589,LAGUNAS,2004,MAYO,16.45,24.263,8.638
590,MONTERO,2004,MAYO,24.816,30.582,19.05
591,PACAIPAMPA,2004,MAYO,27.745,33.779,21.711
592,PAIMAS,2004,MAYO,19.864,29.093,10.634
593,SAPILLICA,2004,MAYO,23.306,31.223,15.389
594,PAITA,2004,JUNIO,19.716,26.89,12.542
595,AMOTAPE,2004,JUNIO,23.35,31.298,15.401
596,COLÁN,2004,JUNIO,25.435,34.198,16.673
597,EL ARENAL,2004,JUNIO,28.368,35.236,21.499
598,LA HUACA,2004,JUNIO,26.688,34.799,18.577
599,TAMARINDO,2004,JUNIO,27.207,33.374,21.04
600,VICHAYAL,2004,JUNIO,24.724,30.908,18.539
601,CHULUCANAS,2004,JUNIO,25.363,34.092,16.634
602,BUENOS AIRES,2004,JUNIO,16.641,23.462,9.82
603,CHALACO,2004,JUNIO,22.651,31.103,14.199
604,LA MATANZA,2004,JUNIO,19.943,26.96,12.926
605,MORROPÓN,2004,JUNIO,25.76,31.971,19.549
606,SALITRAL,2004,JUNIO,18.157,24.43,11.884
607,SAN JUAN DE BIGOTE,2004,JUNIO,22.588,29.01,16.167
608,SANTA CATALINA DE MOSSA,2004,JUNIO,16.231,22.8,9.661
609,SANTO DOMINGO,2004,JUNIO,19.015,25.402,12.628
610,YAMANGO,2004,JUNIO,21.777,27.865,15.689
611,HUANCABAMBA,2004,JUNIO,28.918,35.19,22.646
612,CANCHAQUE,2004,JUNIO,19.263,27.571,10.956
613,EL CARMEN DE LA FRONTERA,2004,JUNIO,26.526,32.109,20.944
614,HUARMACA,2004,JUNIO,20.154,25.66,14.648
615,LALAQUIZ,2004,JUNIO,20.976,27.493,14.458
616,SAN MIGUEL DE EL FAIQUE,2004,JUNIO,27.376,32.931,21.82
617,SONDOR,2004,JUNIO,23.502,29.659,17.344
618,SONDORILLO,2004,JUNIO,29.745,37.661,21.828
619,AYABACA,2004,JUNIO,29.202,39.617,18.786
620,FRÍAS,2004,JUNIO,29.085,35.121,23.049
621,JILILÍ,2004,JUNIO,27.025,32.092,21.958
622,LAGUNAS,2004,JUNIO,16.25,22.777,9.723
623,MONTERO,2004,JUNIO,25.251,30.664,19.839
624,PACAIPAMPA,2004,JUNIO,29.056,35.704,22.408
625,PAIMAS,2004,JUNIO,19.33,26.107,12.552
626,SAPILLICA,2004,JUNIO,23.602,30.442,16.762
627,PAITA,2004,JULIO,19.192,26.722,11.661
628,AMOTAPE,2004,JULIO,27.312,35.201,19.423
629,COLÁN,2004,JULIO,27.963,35.958,19.968
630,EL ARENAL,2004,JULIO,27.693,34.453,20.933
631,LA HUACA,2004,JULIO,26.645,34.307,18.983
632,TAMARINDO,2004,JULIO,26.79,33.19,20.39
633,VICHAYAL,2004,JULIO,24.514,30.733,18.296
634,CHULUCANAS,2004,JULIO,25.234,32.834,17.635
635,BUENOS AIRES,2004,JULIO,16.528,23.24,9.817
636,CHALACO,2004,JULIO,22.619,30.339,14.9
637,LA MATANZA,2004,JULIO,19.65,27.097,12.202
638,MORROPÓN,2004,JULIO,25.439,31.783,19.095
639,SALITRAL,2004,JULIO,17.475,24.362,10.587
640,SAN JUAN DE BIGOTE,2004,JULIO,22.356,28.938,15.774
641,SANTA CATALINA DE MOSSA,2004,JULIO,15.983,22.878,9.088
642,SANTO DOMINGO,2004,JULIO,18.022,24.543,11.501
643,YAMANGO,2004,JULIO,20.901,27.434,14.368
644,HUANCABAMBA,2004,JULIO,27.901,33.319,22.482
645,CANCHAQUE,2004,JULIO,19.192,27.647,10.737
646,EL CARMEN DE LA FRONTERA,2004,JULIO,26.482,32.092,20.873
647,HUARMACA,2004,JULIO,20.407,26.968,13.847
648,LALAQUIZ,2004,JULIO,20.48,27.54,13.42
649,SAN MIGUEL DE EL FAIQUE,2004,JULIO,27.25,33.193,21.308
650,SONDOR,2004,JULIO,24.01,30.939,17.08
651,SONDORILLO,2004,JULIO,29.351,35.573,23.128
652,AYABACA,2004,JULIO,30.084,38.418,21.75
653,FRÍAS,2004,JULIO,28.706,34.988,22.424
654,JILILÍ,2004,JULIO,27.801,33.41,22.193
655,LAGUNAS,2004,JULIO,15.751,23.278,8.224
656,MONTERO,2004,JULIO,25.289,31.215,19.363
657,PACAIPAMPA,2004,JULIO,28.221,34.857,21.585
658,PAIMAS,2004,JULIO,18.872,25.972,11.772
659,SAPILLICA,2004,JULIO,23.566,30.419,16.713
660,PAITA,2004,AGOSTO,19.158,26.579,11.738
661,AMOTAPE,2004,AGOSTO,26.68,34.636,18.724
662,COLÁN,2004,AGOSTO,28.556,36.441,20.672
663,EL ARENAL,2004,AGOSTO,27.945,34.704,21.185
664,LA HUACA,2004,AGOSTO,26.136,33.541,18.73
665,TAMARINDO,2004,AGOSTO,27.475,33.883,21.068
666,VICHAYAL,2004,AGOSTO,25.049,31.385,18.713
667,CHULUCANAS,2004,AGOSTO,24.531,31.692,17.37
668,BUENOS AIRES,2004,AGOSTO,16.812,23.882,9.742
669,CHALACO,2004,AGOSTO,21.454,28.746,14.161
670,LA MATANZA,2004,AGOSTO,19.95,27.289,12.61
671,MORROPÓN,2004,AGOSTO,25.428,31.738,19.119
672,SALITRAL,2004,AGOSTO,18.131,24.915,11.347
673,SAN JUAN DE BIGOTE,2004,AGOSTO,22.634,29.177,16.091
674,SANTA CATALINA DE MOSSA,2004,AGOSTO,16.407,23.372,9.442
675,SANTO DOMINGO,2004,AGOSTO,18.416,24.72,12.112
676,YAMANGO,2004,AGOSTO,21.064,27.472,14.657
677,HUANCABAMBA,2004,AGOSTO,27.86,33.171,22.549
678,CANCHAQUE,2004,AGOSTO,19.128,27.502,10.754
679,EL CARMEN DE LA FRONTERA,2004,AGOSTO,27.454,33.38,21.529
680,HUARMACA,2004,AGOSTO,20.711,27.278,14.143
681,LALAQUIZ,2004,AGOSTO,21.412,28.301,14.523
682,SAN MIGUEL DE EL FAIQUE,2004,AGOSTO,27.73,33.787,21.674
683,SONDOR,2004,AGOSTO,24.1,31.114,17.086
684,SONDORILLO,2004,AGOSTO,29.27,35.537,23.002
685,AYABACA,2004,AGOSTO,29.568,37.495,21.641
686,FRÍAS,2004,AGOSTO,29.232,35.605,22.859
687,JILILÍ,2004,AGOSTO,28.604,34.6,22.608
688,LAGUNAS,2004,AGOSTO,16.244,24.182,8.307
689,MONTERO,2004,AGOSTO,25.818,31.894,19.742
690,PACAIPAMPA,2004,AGOSTO,28.704,35.403,22.005
691,PAIMAS,2004,AGOSTO,18.967,26.034,11.901
692,SAPILLICA,2004,AGOSTO,23.77,30.608,16.931
693,PAITA,2004,SEPTIEMBRE,18.506,25.422,11.59
694,AMOTAPE,2004,SEPTIEMBRE,25.723,34.232,17.213
695,COLÁN,2004,SEPTIEMBRE,27.228,34.235,20.22
696,EL ARENAL,2004,SEPTIEMBRE,27.229,33.542,20.917
697,LA HUACA,2004,SEPTIEMBRE,24.098,31.269,16.926
698,TAMARINDO,2004,SEPTIEMBRE,26.607,32.559,20.654
699,VICHAYAL,2004,SEPTIEMBRE,24.546,30.505,18.587
700,CHULUCANAS,2004,SEPTIEMBRE,22.661,30.08,15.242
701,BUENOS AIRES,2004,SEPTIEMBRE,16.384,23.089,9.678
702,CHALACO,2004,SEPTIEMBRE,20.108,27.073,13.142
703,LA MATANZA,2004,SEPTIEMBRE,19.37,26.383,12.357
704,MORROPÓN,2004,SEPTIEMBRE,24.951,31.019,18.883
705,SALITRAL,2004,SEPTIEMBRE,17.783,24.45,11.116
706,SAN JUAN DE BIGOTE,2004,SEPTIEMBRE,22.201,28.229,16.173
707,SANTA CATALINA DE MOSSA,2004,SEPTIEMBRE,16.137,22.458,9.816
708,SANTO DOMINGO,2004,SEPTIEMBRE,18.57,24.81,12.33
709,YAMANGO,2004,SEPTIEMBRE,20.874,27.225,14.523
710,HUANCABAMBA,2004,SEPTIEMBRE,27.607,32.901,22.312
711,CANCHAQUE,2004,SEPTIEMBRE,18.315,26.056,10.574
712,EL CARMEN DE LA FRONTERA,2004,SEPTIEMBRE,26.391,31.669,21.113
713,HUARMACA,2004,SEPTIEMBRE,19.765,25.843,13.687
714,LALAQUIZ,2004,SEPTIEMBRE,20.572,27.11,14.034
715,SAN MIGUEL DE EL FAIQUE,2004,SEPTIEMBRE,27.403,33.248,21.559
716,SONDOR,2004,SEPTIEMBRE,22.999,29.198,16.8
717,SONDORILLO,2004,SEPTIEMBRE,28.375,34.283,22.467
718,AYABACA,2004,SEPTIEMBRE,27.105,34.843,19.366
719,FRÍAS,2004,SEPTIEMBRE,28.284,34.244,22.324
720,JILILÍ,2004,SEPTIEMBRE,27.156,33.001,21.31
721,LAGUNAS,2004,SEPTIEMBRE,16.081,23.293,8.869
722,MONTERO,2004,SEPTIEMBRE,24.975,30.62,19.331
723,PACAIPAMPA,2004,SEPTIEMBRE,27.773,33.782,21.763
724,PAIMAS,2004,SEPTIEMBRE,17.953,24.265,11.64
725,SAPILLICA,2004,SEPTIEMBRE,22.929,29.404,16.454
726,PAITA,2004,OCTUBRE,17.946,26.167,9.725
727,AMOTAPE,2004,OCTUBRE,19.516,26.469,12.563
728,COLÁN,2004,OCTUBRE,23.561,31.323,15.798
729,EL ARENAL,2004,OCTUBRE,26.366,32.181,20.552
730,LA HUACA,2004,OCTUBRE,22.614,30.59,14.638
731,TAMARINDO,2004,OCTUBRE,26.749,32.772,20.727
732,VICHAYAL,2004,OCTUBRE,24.421,30.354,18.488
733,CHULUCANAS,2004,OCTUBRE,19.442,27.411,11.473
734,BUENOS AIRES,2004,OCTUBRE,17.204,24.676,9.732
735,CHALACO,2004,OCTUBRE,18.611,27.272,9.951
736,LA MATANZA,2004,OCTUBRE,19.113,26.83,11.396
737,MORROPÓN,2004,OCTUBRE,24.946,31.127,18.766
738,SALITRAL,2004,OCTUBRE,17.325,24.074,10.576
739,SAN JUAN DE BIGOTE,2004,OCTUBRE,22.236,29.267,15.204
740,SANTA CATALINA DE MOSSA,2004,OCTUBRE,15.86,22.91,8.81
741,SANTO DOMINGO,2004,OCTUBRE,18.249,25.13,11.367
742,YAMANGO,2004,OCTUBRE,20.885,27.416,14.355
743,HUANCABAMBA,2004,OCTUBRE,27.803,33.884,21.722
744,CANCHAQUE,2004,OCTUBRE,17.522,25.977,9.067
745,EL CARMEN DE LA FRONTERA,2004,OCTUBRE,25.991,30.976,21.006
746,HUARMACA,2004,OCTUBRE,20.161,26.231,14.09
747,LALAQUIZ,2004,OCTUBRE,19.929,26.984,12.873
748,SAN MIGUEL DE EL FAIQUE,2004,OCTUBRE,26.525,32.012,21.037
749,SONDOR,2004,OCTUBRE,22.25,28.909,15.591
750,SONDORILLO,2004,OCTUBRE,26.85,34.072,19.628
751,AYABACA,2004,OCTUBRE,23.118,31.735,14.501
752,FRÍAS,2004,OCTUBRE,28.054,33.341,22.767
753,JILILÍ,2004,OCTUBRE,26.352,32.166,20.537
754,LAGUNAS,2004,OCTUBRE,15.855,23.387,8.324
755,MONTERO,2004,OCTUBRE,24.634,30.136,19.132
756,PACAIPAMPA,2004,OCTUBRE,26.955,32.464,21.446
757,PAIMAS,2004,OCTUBRE,17.091,25.217,8.966
758,SAPILLICA,2004,OCTUBRE,22.004,28.858,15.15
759,PAITA,2004,NOVIEMBRE,14.705,24.757,4.653
760,AMOTAPE,2004,NOVIEMBRE,14.084,20.86,7.308
761,COLÁN,2004,NOVIEMBRE,19.565,27.34,11.789
762,EL ARENAL,2004,NOVIEMBRE,24.526,30.722,18.33
763,LA HUACA,2004,NOVIEMBRE,16.759,25.562,7.957
764,TAMARINDO,2004,NOVIEMBRE,25.924,33.647,18.202
765,VICHAYAL,2004,NOVIEMBRE,23.083,29.693,16.472
766,CHULUCANAS,2004,NOVIEMBRE,12.563,20.437,4.689
767,BUENOS AIRES,2004,NOVIEMBRE,15.608,24.429,6.788
768,CHALACO,2004,NOVIEMBRE,13.762,22.992,4.532
769,LA MATANZA,2004,NOVIEMBRE,16.508,25.871,7.146
770,MORROPÓN,2004,NOVIEMBRE,23.976,31.236,16.716
771,SALITRAL,2004,NOVIEMBRE,14.96,23.19,6.729
772,SAN JUAN DE BIGOTE,2004,NOVIEMBRE,19.188,28.47,9.906
773,SANTA CATALINA DE MOSSA,2004,NOVIEMBRE,15.199,24.352,6.045
774,SANTO DOMINGO,2004,NOVIEMBRE,16.108,25.215,7.002
775,YAMANGO,2004,NOVIEMBRE,18.873,27.538,10.208
776,HUANCABAMBA,2004,NOVIEMBRE,24.326,31.737,16.915
777,CANCHAQUE,2004,NOVIEMBRE,14.259,22.296,6.222
778,EL CARMEN DE LA FRONTERA,2004,NOVIEMBRE,24.246,30.31,18.183
779,HUARMACA,2004,NOVIEMBRE,17.643,24.656,10.631
780,LALAQUIZ,2004,NOVIEMBRE,17.575,26.268,8.883
781,SAN MIGUEL DE EL FAIQUE,2004,NOVIEMBRE,24.851,30.986,18.717
782,SONDOR,2004,NOVIEMBRE,19.216,27.059,11.372
783,SONDORILLO,2004,NOVIEMBRE,21.254,29.104,13.403
784,AYABACA,2004,NOVIEMBRE,16.07,24.692,7.447
785,FRÍAS,2004,NOVIEMBRE,26.06,31.736,20.383
786,JILILÍ,2004,NOVIEMBRE,23.038,29.315,16.761
787,LAGUNAS,2004,NOVIEMBRE,13.747,23.85,3.643
788,MONTERO,2004,NOVIEMBRE,22.18,28.384,15.975
789,PACAIPAMPA,2004,NOVIEMBRE,24.891,31.074,18.709
790,PAIMAS,2004,NOVIEMBRE,13.284,22.86,3.709
791,SAPILLICA,2004,NOVIEMBRE,19.001,26.895,11.107
792,PAITA,2004,DICIEMBRE,12.121,21.388,2.855
793,AMOTAPE,2004,DICIEMBRE,12.936,19.506,6.366
794,COLÁN,2004,DICIEMBRE,17.253,25.288,9.218
795,EL ARENAL,2004,DICIEMBRE,22.754,29.447,16.061
796,LA HUACA,2004,DICIEMBRE,12.873,21.332,4.414
797,TAMARINDO,2004,DICIEMBRE,24.473,32.549,16.397
798,VICHAYAL,2004,DICIEMBRE,22.319,29.076,15.562
799,CHULUCANAS,2004,DICIEMBRE,10.679,19.065,2.294
800,BUENOS AIRES,2004,DICIEMBRE,13.948,22.62,5.276
801,CHALACO,2004,DICIEMBRE,11.712,20.573,2.851
802,LA MATANZA,2004,DICIEMBRE,14.043,22.898,5.189
803,MORROPÓN,2004,DICIEMBRE,23.383,31.052,15.714
804,SALITRAL,2004,DICIEMBRE,12.96,21.187,4.733
805,SAN JUAN DE BIGOTE,2004,DICIEMBRE,17.33,26.426,8.234
806,SANTA CATALINA DE MOSSA,2004,DICIEMBRE,13.136,22.387,3.886
807,SANTO DOMINGO,2004,DICIEMBRE,14.66,23.57,5.75
808,YAMANGO,2004,DICIEMBRE,16.153,25.116,7.19
809,HUANCABAMBA,2004,DICIEMBRE,22.858,30.858,14.858
810,CANCHAQUE,2004,DICIEMBRE,11.644,19.643,3.646
811,EL CARMEN DE LA FRONTERA,2004,DICIEMBRE,22.544,28.438,16.65
812,HUARMACA,2004,DICIEMBRE,14.32,20.733,7.906
813,LALAQUIZ,2004,DICIEMBRE,15.895,23.841,7.95
814,SAN MIGUEL DE EL FAIQUE,2004,DICIEMBRE,23.254,29.875,16.633
815,SONDOR,2004,DICIEMBRE,15.863,23.863,7.863
816,SONDORILLO,2004,DICIEMBRE,19.493,27.416,11.571
817,AYABACA,2004,DICIEMBRE,14.339,22.863,5.815
818,FRÍAS,2004,DICIEMBRE,24.418,29.824,19.011
819,JILILÍ,2004,DICIEMBRE,18.575,25.51,11.64
820,LAGUNAS,2004,DICIEMBRE,11.759,21.33,2.187
821,MONTERO,2004,DICIEMBRE,19.116,24.672,13.561
822,PACAIPAMPA,2004,DICIEMBRE,23.186,29.788,16.584
823,PAIMAS,2004,DICIEMBRE,11.087,20.215,1.959
824,SAPILLICA,2004,DICIEMBRE,16.909,24.761,9.057
825,PAITA,2004,ANUAL,16.807,25.536,8.079
826,AMOTAPE,2004,ANUAL,19.506,27.057,11.955
827,COLÁN,2004,ANUAL,22.089,30.23,13.947
828,EL ARENAL,2004,ANUAL,25.962,32.609,19.316
829,LA HUACA,2004,ANUAL,20.953,29.138,12.768
830,TAMARINDO,2004,ANUAL,26.012,33.323,18.701
831,VICHAYAL,2004,ANUAL,23.979,30.577,17.38
832,CHULUCANAS,2004,ANUAL,18.399,26.647,10.151
833,BUENOS AIRES,2004,ANUAL,15.979,23.588,8.369
834,CHALACO,2004,ANUAL,17.563,26.124,9.003
835,LA MATANZA,2004,ANUAL,17.948,26.292,9.604
836,MORROPÓN,2004,ANUAL,24.931,31.972,17.89
837,SALITRAL,2004,ANUAL,16.318,23.917,8.719
838,SAN JUAN DE BIGOTE,2004,ANUAL,20.522,28.764,12.281
839,SANTA CATALINA DE MOSSA,2004,ANUAL,15.093,23.105,7.081
840,SANTO DOMINGO,2004,ANUAL,17.377,25.214,9.54
841,YAMANGO,2004,ANUAL,20.436,28.248,12.624
842,HUANCABAMBA,2004,ANUAL,25.628,32.821,18.435
843,CANCHAQUE,2004,ANUAL,16.236,24.484,7.988
844,EL CARMEN DE LA FRONTERA,2004,ANUAL,25.018,31.277,18.76
845,HUARMACA,2004,ANUAL,17.959,24.234,11.684
