Distrito;Mes;Año;Tipo_sequia
Huancabamba;5;2015;NPS
Huancabamba;5;2016;NPS
Huancabamba;5;2017;NPS
Huancabamba;5;2018;NPS
Huancabamba;5;2019;D0
Huancabamba;5;2020;D0
Huancabamba;5;2021;D0
Huancabamba;6;2003;NPS
Huancabamba;6;2004;NPS
Huancabamba;6;2005;D0
Huancabamba;6;2006;D0
Huancabamba;6;2007;D2
Huancabamba;6;2008;D0
Huancabamba;6;2009;D0
Huancabamba;6;2010;NPS
Huancabamba;6;2011;D2
Huancabamba;6;2012;NPS
Huancabamba;6;2013;NPS
Huancabamba;6;2014;NPS
Huancabamba;6;2015;NPS
Huancabamba;6;2016;NPS
Huancabamba;6;2017;NPS
Huancabamba;6;2018;NPS
Huancabamba;6;2019;NPS
Huancabamba;6;2020;D0
Huancabamba;6;2021;NPS
Huancabamba;7;2003;NPS
Huancabamba;7;2004;NPS
Huancabamba;7;2005;NPS
Huancabamba;7;2006;D1
Huancabamba;7;2007;D0
Huancabamba;7;2008;NPS
Huancabamba;7;2009;D0
Huancabamba;7;2010;NPS
Huancabamba;7;2011;D1
Huancabamba;7;2012;NPS
Huancabamba;7;2013;NPS
Huancabamba;7;2014;NPS
Huancabamba;7;2015;NPS
Huancabamba;7;2016;NPS
Huancabamba;7;2017;NPS
Huancabamba;7;2018;NPS
Huancabamba;7;2019;NPS
Huancabamba;7;2020;D0
Huancabamba;7;2021;NPS
Huancabamba;8;2003;NPS
Huancabamba;8;2004;NPS
Huancabamba;8;2005;NPS
Huancabamba;8;2006;D0
Huancabamba;8;2007;NPS
Huancabamba;8;2008;NPS
Huancabamba;8;2009;D1
Huancabamba;8;2010;NPS
Huancabamba;8;2011;D1
Huancabamba;8;2012;NPS
Huancabamba;8;2013;NPS
Huancabamba;8;2014;NPS
Huancabamba;8;2015;NPS
Huancabamba;8;2016;NPS
Huancabamba;8;2017;NPS
Huancabamba;8;2018;NPS
Huancabamba;8;2019;NPS
Huancabamba;8;2020;D0
Huancabamba;8;2021;NPS
Huancabamba;9;2003;D0
Huancabamba;9;2004;NPS
Huancabamba;9;2005;NPS
Huancabamba;9;2006;NPS
Huancabamba;9;2007;NPS
Huancabamba;9;2008;D0
Huancabamba;9;2009;D1
Huancabamba;9;2010;NPS
Huancabamba;9;2011;NPS
Huancabamba;9;2012;NPS
Huancabamba;9;2013;NPS
Huancabamba;9;2014;NPS
Huancabamba;9;2015;NPS
Huancabamba;9;2016;NPS
Huancabamba;9;2017;NPS
Huancabamba;9;2018;NPS
Huancabamba;9;2019;D0
Huancabamba;9;2020;NPS
Huancabamba;10;2003;NPS
Huancabamba;10;2004;NPS
Huancabamba;10;2005;D0
Huancabamba;10;2006;NPS
Huancabamba;10;2007;NPS
Huancabamba;10;2008;NPS
Huancabamba;10;2009;D1
Huancabamba;10;2010;NPS
Huancabamba;10;2011;NPS
Huancabamba;10;2012;NPS
Huancabamba;10;2013;NPS
Huancabamba;10;2014;NPS
Huancabamba;10;2015;NPS
Huancabamba;10;2016;NPS
Huancabamba;10;2017;NPS
Huancabamba;10;2018;NPS
Huancabamba;10;2019;NPS
Huancabamba;10;2020;NPS
Huancabamba;11;2003;NPS
Huancabamba;11;2004;NPS
Huancabamba;11;2005;D0
Huancabamba;11;2006;NPS
Huancabamba;11;2007;NPS
Huancabamba;11;2008;D0
Huancabamba;11;2009;D0
Huancabamba;11;2010;NPS
Huancabamba;11;2011;NPS
Huancabamba;11;2012;NPS
Huancabamba;11;2013;NPS
Huancabamba;11;2014;NPS
Huancabamba;11;2015;NPS
Huancabamba;11;2016;NPS
Huancabamba;11;2017;NPS
Huancabamba;11;2018;NPS
Huancabamba;11;2019;NPS
Huancabamba;11;2020;NPS
Huancabamba;12;2003;NPS
Huancabamba;12;2004;NPS
Huancabamba;12;2005;D0
Huancabamba;12;2006;NPS
Huancabamba;12;2007;NPS
Huancabamba;12;2008;D0
Huancabamba;12;2009;D0
Huancabamba;12;2010;NPS
Huancabamba;12;2011;NPS
Huancabamba;12;2012;NPS
Huancabamba;12;2013;NPS
Huancabamba;12;2014;NPS
Huancabamba;12;2015;NPS
Huancabamba;12;2016;NPS
Huancabamba;12;2017;NPS
Huancabamba;12;2018;NPS
Huancabamba;12;2019;NPS
Huancabamba;12;2020;NPS
Canchaque;1;2003;NPS
Canchaque;1;2004;NPS
Canchaque;1;2005;D0
Canchaque;1;2006;D1
Canchaque;1;2007;D1
Canchaque;1;2008;D2
Canchaque;1;2009;D0
Canchaque;1;2010;NPS
Canchaque;1;2011;D0
Canchaque;1;2012;D1
Canchaque;1;2013;NPS
Canchaque;1;2014;NPS
Canchaque;1;2015;NPS
Canchaque;1;2016;NPS
Canchaque;1;2017;NPS
Canchaque;1;2018;D0
Canchaque;1;2019;NPS
Canchaque;1;2020;NPS
Canchaque;1;2021;D1
Canchaque;2;2003;NPS
Canchaque;2;2004;NPS
Canchaque;2;2005;NPS
Canchaque;2;2006;D1
Canchaque;2;2007;D1
Canchaque;2;2008;D2
Canchaque;2;2009;D0
Canchaque;2;2010;NPS
Canchaque;2;2011;D0
Canchaque;2;2012;D0
Canchaque;2;2013;D1
Canchaque;2;2014;NPS
Canchaque;2;2015;NPS
Canchaque;2;2016;NPS
Canchaque;2;2017;NPS
Canchaque;2;2018;D0
Canchaque;2;2019;D0
Canchaque;2;2020;NPS
Canchaque;2;2021;D1
Canchaque;3;2003;NPS
Canchaque;3;2004;NPS
Canchaque;3;2005;NPS
Canchaque;3;2006;D2
Canchaque;3;2007;D1
Canchaque;3;2008;D2
Canchaque;3;2009;D0
Canchaque;3;2010;NPS
Canchaque;3;2011;D0
Canchaque;3;2012;D0
Canchaque;3;2013;D0
Canchaque;3;2014;NPS
Canchaque;3;2015;NPS
Canchaque;3;2016;NPS
Canchaque;3;2017;NPS
Canchaque;3;2018;D0
Canchaque;3;2019;D0
Canchaque;3;2020;NPS
Canchaque;3;2021;D1
Canchaque;4;2003;NPS
Canchaque;4;2004;NPS
Canchaque;4;2005;NPS
Canchaque;4;2006;D2
Canchaque;4;2007;D2
Canchaque;4;2008;D3
Canchaque;4;2009;D0
Canchaque;4;2010;NPS
Canchaque;4;2011;D2
Canchaque;4;2012;D1
Canchaque;4;2013;NPS
Canchaque;4;2014;NPS
Canchaque;4;2015;NPS
Canchaque;4;2016;NPS
Canchaque;4;2017;NPS
Canchaque;4;2018;D1
Canchaque;4;2019;D0
Canchaque;4;2020;NPS
Canchaque;4;2021;D2
Canchaque;5;2003;NPS
Canchaque;5;2004;D0
Canchaque;5;2005;NPS
Canchaque;5;2006;D2
Canchaque;5;2007;D1
Canchaque;5;2008;D3
Canchaque;5;2009;D0
Canchaque;5;2010;NPS
Canchaque;5;2011;D2
Canchaque;5;2012;D1
Canchaque;5;2013;D1
Canchaque;5;2014;NPS
Canchaque;5;2015;NPS
Canchaque;5;2016;NPS
Canchaque;5;2017;NPS
Canchaque;5;2018;D1
Canchaque;5;2019;D1
Canchaque;5;2020;NPS
Canchaque;5;2021;D2
Canchaque;6;2003;NPS
Canchaque;6;2004;D0
Canchaque;6;2005;NPS
Canchaque;6;2006;D3
Canchaque;6;2007;D1
Canchaque;6;2008;D3
Canchaque;6;2009;D0
Canchaque;6;2010;NPS
Canchaque;6;2011;D2
Canchaque;6;2012;NPS
Canchaque;6;2013;NPS
Canchaque;6;2014;NPS
Canchaque;6;2015;NPS
Canchaque;6;2016;NPS
Canchaque;6;2017;D0
Canchaque;6;2018;D0
Canchaque;6;2019;D1
Canchaque;6;2020;D0
Canchaque;6;2021;NPS
Canchaque;7;2003;NPS
Canchaque;7;2004;NPS
Canchaque;7;2005;D0
Canchaque;7;2006;D2
Canchaque;7;2007;D1
Canchaque;7;2008;D2
Canchaque;7;2009;D0
Canchaque;7;2010;NPS
Canchaque;7;2011;D2
Canchaque;7;2012;NPS
Canchaque;7;2013;D0
Canchaque;7;2014;NPS
Canchaque;7;2015;D0
Canchaque;7;2016;D0
Canchaque;7;2017;D1
Canchaque;7;2018;D0
Canchaque;7;2019;D2
Canchaque;7;2020;D0
Canchaque;7;2021;NPS
Canchaque;8;2003;NPS
Canchaque;8;2004;D0
Canchaque;8;2005;NPS
Canchaque;8;2006;D1
Canchaque;8;2007;NPS
Canchaque;8;2008;D1
Canchaque;8;2009;D1
Canchaque;8;2010;NPS
Canchaque;8;2011;D1
Canchaque;8;2012;NPS
Canchaque;8;2013;D0
Canchaque;8;2014;D0
Canchaque;8;2015;D0
Canchaque;8;2016;D0
Canchaque;8;2017;D1
Canchaque;8;2018;D0
Canchaque;8;2019;D2
Canchaque;8;2020;D0
Canchaque;8;2021;NPS
Canchaque;9;2003;NPS
Canchaque;9;2004;D0
Canchaque;9;2005;D0
Canchaque;9;2006;D1
Canchaque;9;2007;D0
Canchaque;9;2008;NPS
Canchaque;9;2009;D1
Canchaque;9;2010;NPS
Canchaque;9;2011;NPS
Canchaque;9;2012;NPS
Canchaque;9;2013;D0
Canchaque;9;2014;D0
Canchaque;9;2015;D0
Canchaque;9;2016;NPS
Canchaque;9;2017;NPS
Canchaque;9;2018;D0
Canchaque;9;2019;D1
Canchaque;9;2020;D0
Canchaque;10;2003;NPS
Canchaque;10;2004;NPS
Canchaque;10;2005;NPS
Canchaque;10;2006;NPS
Canchaque;10;2007;D0
Canchaque;10;2008;NPS
Canchaque;10;2009;D1
Canchaque;10;2010;NPS
Canchaque;10;2011;NPS
Canchaque;10;2012;NPS
Canchaque;10;2013;D0
Canchaque;10;2014;NPS
Canchaque;10;2015;D0
Canchaque;10;2016;NPS
Canchaque;10;2017;NPS
Canchaque;10;2018;NPS
Canchaque;10;2019;NPS
Canchaque;10;2020;D0
Canchaque;11;2003;NPS
Canchaque;11;2004;NPS
Canchaque;11;2005;D0
Canchaque;11;2006;NPS
Canchaque;11;2007;D2
Canchaque;11;2008;D0
Canchaque;11;2009;D1
Canchaque;11;2010;NPS
Canchaque;11;2011;NPS
Canchaque;11;2012;NPS
Canchaque;11;2013;NPS
Canchaque;11;2014;NPS
Canchaque;11;2015;NPS
Canchaque;11;2016;NPS
Canchaque;11;2017;D0
Canchaque;11;2018;NPS
Canchaque;11;2019;D0
Canchaque;11;2020;D1
Canchaque;12;2003;NPS
Canchaque;12;2004;NPS
Canchaque;12;2005;D0
Canchaque;12;2006;D0
Canchaque;12;2007;D1
Canchaque;12;2008;D0
Canchaque;12;2009;NPS
Canchaque;12;2010;NPS
Canchaque;12;2011;NPS
Canchaque;12;2012;NPS
Canchaque;12;2013;NPS
Canchaque;12;2014;NPS
Canchaque;12;2015;NPS
Canchaque;12;2016;NPS
Canchaque;12;2017;D0
Canchaque;12;2018;NPS
Canchaque;12;2019;NPS
Canchaque;12;2020;D1
Carmen de la Frontera;1;2003;NPS
Carmen de la Frontera;1;2004;NPS
Carmen de la Frontera;1;2005;NPS
Carmen de la Frontera;1;2006;D0
Carmen de la Frontera;1;2007;NPS
Carmen de la Frontera;1;2008;NPS
Carmen de la Frontera;1;2009;NPS
Carmen de la Frontera;1;2010;NPS
Carmen de la Frontera;1;2011;NPS
Carmen de la Frontera;1;2012;D2
Carmen de la Frontera;1;2013;D1
Carmen de la Frontera;1;2014;NPS
Carmen de la Frontera;1;2015;NPS
Carmen de la Frontera;1;2016;D0
Carmen de la Frontera;1;2017;NPS
Carmen de la Frontera;1;2018;NPS
Carmen de la Frontera;1;2019;NPS
Carmen de la Frontera;1;2020;D0
Carmen de la Frontera;1;2021;D2
Carmen de la Frontera;2;2003;NPS
Carmen de la Frontera;2;2004;NPS
Carmen de la Frontera;2;2005;NPS
Carmen de la Frontera;2;2006;D0
Carmen de la Frontera;2;2007;NPS
Carmen de la Frontera;2;2008;D0
Carmen de la Frontera;2;2009;NPS
Carmen de la Frontera;2;2010;NPS
Carmen de la Frontera;2;2011;NPS
Carmen de la Frontera;2;2012;D2
Carmen de la Frontera;2;2013;D0
Carmen de la Frontera;2;2014;NPS
Carmen de la Frontera;2;2015;NPS
Carmen de la Frontera;2;2016;D1
Carmen de la Frontera;2;2017;NPS
Carmen de la Frontera;2;2018;NPS
Carmen de la Frontera;2;2019;NPS
Carmen de la Frontera;2;2020;D0
Carmen de la Frontera;2;2021;D2
Carmen de la Frontera;3;2003;NPS
Carmen de la Frontera;3;2004;NPS
Carmen de la Frontera;3;2005;NPS
Carmen de la Frontera;3;2006;D0
Carmen de la Frontera;3;2007;NPS
Carmen de la Frontera;3;2008;D1
Carmen de la Frontera;3;2009;NPS
Carmen de la Frontera;3;2010;NPS
Carmen de la Frontera;3;2011;D2
Carmen de la Frontera;3;2012;D0
Carmen de la Frontera;3;2013;NPS
Carmen de la Frontera;3;2014;NPS
Carmen de la Frontera;3;2015;NPS
Carmen de la Frontera;3;2016;D0
Carmen de la Frontera;3;2017;NPS
Carmen de la Frontera;3;2018;NPS
Carmen de la Frontera;3;2019;NPS
Carmen de la Frontera;3;2020;D2
Carmen de la Frontera;3;2021;D2
Carmen de la Frontera;4;2003;NPS
Carmen de la Frontera;4;2004;NPS
Carmen de la Frontera;4;2005;NPS
Carmen de la Frontera;4;2006;D0
Carmen de la Frontera;4;2007;NPS
Carmen de la Frontera;4;2008;D1
Carmen de la Frontera;4;2009;NPS
Carmen de la Frontera;4;2010;NPS
Carmen de la Frontera;4;2011;D3
Carmen de la Frontera;4;2012;D0
Carmen de la Frontera;4;2013;D0
Carmen de la Frontera;4;2014;NPS
Carmen de la Frontera;4;2015;NPS
Carmen de la Frontera;4;2016;D0
Carmen de la Frontera;4;2017;NPS
Carmen de la Frontera;4;2018;D0
Carmen de la Frontera;4;2019;D0
Carmen de la Frontera;4;2020;D1
Carmen de la Frontera;4;2021;D3
Carmen de la Frontera;5;2003;NPS
Carmen de la Frontera;5;2004;NPS
Carmen de la Frontera;5;2005;NPS
Carmen de la Frontera;5;2006;D0
Carmen de la Frontera;5;2007;NPS
Carmen de la Frontera;5;2008;D1
Carmen de la Frontera;5;2009;NPS
Carmen de la Frontera;5;2010;NPS
Carmen de la Frontera;5;2011;D3
Carmen de la Frontera;5;2012;NPS
Carmen de la Frontera;5;2013;NPS
Carmen de la Frontera;5;2014;NPS
Carmen de la Frontera;5;2015;NPS
Carmen de la Frontera;5;2016;NPS
Carmen de la Frontera;5;2017;NPS
Carmen de la Frontera;5;2018;NPS
Carmen de la Frontera;5;2019;NPS
Carmen de la Frontera;5;2020;NPS
Carmen de la Frontera;5;2021;D2
Carmen de la Frontera;6;2003;NPS
Carmen de la Frontera;6;2004;NPS
Carmen de la Frontera;6;2005;NPS
Carmen de la Frontera;6;2006;D1
Carmen de la Frontera;6;2007;NPS
Carmen de la Frontera;6;2008;D2
Carmen de la Frontera;6;2009;NPS
Carmen de la Frontera;6;2010;NPS
Carmen de la Frontera;6;2011;D3
Carmen de la Frontera;6;2012;NPS
Carmen de la Frontera;6;2013;NPS
Carmen de la Frontera;6;2014;D0
Carmen de la Frontera;6;2015;NPS
Carmen de la Frontera;6;2016;NPS
Carmen de la Frontera;6;2017;NPS
Carmen de la Frontera;6;2018;NPS
Carmen de la Frontera;6;2019;NPS
Carmen de la Frontera;6;2020;NPS
Carmen de la Frontera;6;2021;NPS
Carmen de la Frontera;7;2003;NPS
Carmen de la Frontera;7;2004;NPS
Carmen de la Frontera;7;2005;NPS
Carmen de la Frontera;7;2006;D1
Carmen de la Frontera;7;2007;NPS
Carmen de la Frontera;7;2008;NPS
Carmen de la Frontera;7;2009;D0
Carmen de la Frontera;7;2010;NPS
Carmen de la Frontera;7;2011;D2
Carmen de la Frontera;7;2012;NPS
Carmen de la Frontera;7;2013;NPS
Carmen de la Frontera;7;2014;D0
Carmen de la Frontera;7;2015;NPS
Carmen de la Frontera;7;2016;D0
Carmen de la Frontera;7;2017;D0
Carmen de la Frontera;7;2018;NPS
Carmen de la Frontera;7;2019;D0
Carmen de la Frontera;7;2020;NPS
Carmen de la Frontera;7;2021;NPS
Carmen de la Frontera;8;2003;NPS
Carmen de la Frontera;8;2004;NPS
Carmen de la Frontera;8;2005;D0
Carmen de la Frontera;8;2006;D3
Carmen de la Frontera;8;2007;NPS
Carmen de la Frontera;8;2008;NPS
Carmen de la Frontera;8;2009;D0
Carmen de la Frontera;8;2010;NPS
Carmen de la Frontera;8;2011;D3
Carmen de la Frontera;8;2012;D0
Carmen de la Frontera;8;2013;NPS
Carmen de la Frontera;8;2014;D0
Carmen de la Frontera;8;2015;NPS
Carmen de la Frontera;8;2016;NPS
Carmen de la Frontera;8;2017;D0
Carmen de la Frontera;8;2018;D0
Carmen de la Frontera;8;2019;D0
Carmen de la Frontera;8;2020;NPS
Carmen de la Frontera;8;2021;NPS
Carmen de la Frontera;9;2003;NPS
Carmen de la Frontera;9;2004;NPS
Carmen de la Frontera;9;2005;D0
Carmen de la Frontera;9;2006;NPS
Carmen de la Frontera;9;2007;NPS
Carmen de la Frontera;9;2008;NPS
Carmen de la Frontera;9;2009;D1
Carmen de la Frontera;9;2010;NPS
Carmen de la Frontera;9;2011;D3
Carmen de la Frontera;9;2012;D0
Carmen de la Frontera;9;2013;NPS
Carmen de la Frontera;9;2014;NPS
Carmen de la Frontera;9;2015;NPS
Carmen de la Frontera;9;2016;NPS
Carmen de la Frontera;9;2017;D0
Carmen de la Frontera;9;2018;NPS
Carmen de la Frontera;9;2019;NPS
Carmen de la Frontera;9;2020;NPS
Carmen de la Frontera;10;2003;NPS
Carmen de la Frontera;10;2004;NPS
Carmen de la Frontera;10;2005;NPS
Carmen de la Frontera;10;2006;NPS
Carmen de la Frontera;10;2007;NPS
Carmen de la Frontera;10;2008;NPS
Carmen de la Frontera;10;2009;D0
Carmen de la Frontera;10;2010;NPS
Carmen de la Frontera;10;2011;D3
Carmen de la Frontera;10;2012;NPS
Carmen de la Frontera;10;2013;NPS
Carmen de la Frontera;10;2014;NPS
Carmen de la Frontera;10;2015;NPS
Carmen de la Frontera;10;2016;NPS
Carmen de la Frontera;10;2017;NPS
Carmen de la Frontera;10;2018;NPS
Carmen de la Frontera;10;2019;NPS
Carmen de la Frontera;10;2020;NPS
Carmen de la Frontera;11;2003;NPS
Carmen de la Frontera;11;2004;NPS
Carmen de la Frontera;11;2005;NPS
Carmen de la Frontera;11;2006;NPS
Carmen de la Frontera;11;2007;D0
Carmen de la Frontera;11;2008;NPS
Carmen de la Frontera;11;2009;NPS
Carmen de la Frontera;11;2010;NPS
Carmen de la Frontera;11;2011;D3
Carmen de la Frontera;11;2012;D0
Carmen de la Frontera;11;2013;NPS
Carmen de la Frontera;11;2014;NPS
Carmen de la Frontera;11;2015;NPS
Carmen de la Frontera;11;2016;NPS
Carmen de la Frontera;11;2017;NPS
Carmen de la Frontera;11;2018;NPS
Carmen de la Frontera;11;2019;NPS
Carmen de la Frontera;11;2020;D0
Carmen de la Frontera;12;2003;NPS
Carmen de la Frontera;12;2004;NPS
Carmen de la Frontera;12;2005;NPS
Carmen de la Frontera;12;2006;NPS
Carmen de la Frontera;12;2007;D0
Carmen de la Frontera;12;2008;NPS
Carmen de la Frontera;12;2009;NPS
Carmen de la Frontera;12;2010;NPS
Carmen de la Frontera;12;2011;D3
Carmen de la Frontera;12;2012;D0
Carmen de la Frontera;12;2013;NPS
Carmen de la Frontera;12;2014;NPS
Carmen de la Frontera;12;2015;D0
Carmen de la Frontera;12;2016;NPS
Carmen de la Frontera;12;2017;NPS
Carmen de la Frontera;12;2018;NPS
Carmen de la Frontera;12;2019;D0
Carmen de la Frontera;12;2020;D1
Huarmaca;1;2003;NPS
Huarmaca;1;2004;NPS
Huarmaca;1;2005;D0
Huarmaca;1;2006;D0
Huarmaca;1;2007;NPS
Huarmaca;1;2008;NPS
Huarmaca;1;2009;NPS
Huarmaca;1;2010;NPS
Huarmaca;1;2011;NPS
Huarmaca;1;2012;NPS
Huarmaca;1;2013;NPS
Huarmaca;1;2014;NPS
Huarmaca;1;2015;NPS
Huarmaca;1;2016;NPS
Huarmaca;1;2017;D0
Huarmaca;1;2018;NPS
Huarmaca;1;2019;NPS
Huarmaca;1;2020;NPS
Huarmaca;1;2021;NPS
Huarmaca;2;2003;NPS
Huarmaca;2;2004;NPS
Huarmaca;2;2005;D0
Huarmaca;2;2006;D0
Huarmaca;2;2007;NPS
Huarmaca;2;2008;NPS
Huarmaca;2;2009;NPS
Huarmaca;2;2010;NPS
Huarmaca;2;2011;NPS
Huarmaca;2;2012;NPS
Huarmaca;2;2013;NPS
Huarmaca;2;2014;NPS
Huarmaca;2;2015;NPS
Huarmaca;2;2016;NPS
Huarmaca;2;2017;D0
Huarmaca;2;2018;NPS
Huarmaca;2;2019;NPS
Huarmaca;2;2020;NPS
Huarmaca;2;2021;NPS
Huarmaca;3;2003;NPS
Huarmaca;3;2004;NPS
Huarmaca;3;2005;NPS
Huarmaca;3;2006;NPS
Huarmaca;3;2007;NPS
Huarmaca;3;2008;D0
Huarmaca;3;2009;NPS
Huarmaca;3;2010;NPS
Huarmaca;3;2011;D1
Huarmaca;3;2012;NPS
Huarmaca;3;2013;NPS
Huarmaca;3;2014;NPS
Huarmaca;3;2015;NPS
Huarmaca;3;2016;NPS
Huarmaca;3;2017;D0
Huarmaca;3;2018;NPS
Huarmaca;3;2019;NPS
Huarmaca;3;2020;NPS
Huarmaca;3;2021;NPS
Huarmaca;4;2003;NPS
Huarmaca;4;2004;NPS
Huarmaca;4;2005;D0
Huarmaca;4;2006;NPS
Huarmaca;4;2007;D0
Huarmaca;4;2008;NPS
Huarmaca;4;2009;NPS
Huarmaca;4;2010;NPS
Huarmaca;4;2011;D0
Huarmaca;4;2012;NPS
Huarmaca;4;2013;NPS
Huarmaca;4;2014;NPS
Huarmaca;4;2015;NPS
Huarmaca;4;2016;NPS
Huarmaca;4;2017;NPS
Huarmaca;4;2018;NPS
Huarmaca;4;2019;NPS
Huarmaca;4;2020;D0
Huarmaca;4;2021;NPS
Huarmaca;5;2003;NPS
Huarmaca;5;2004;NPS
Huarmaca;5;2005;NPS
Huarmaca;5;2006;NPS
Huarmaca;5;2007;NPS
Huarmaca;5;2008;D0
Huarmaca;5;2009;NPS
Huarmaca;5;2010;NPS
Huarmaca;5;2011;D0
Huarmaca;5;2012;NPS
Huarmaca;5;2013;NPS
Huarmaca;5;2014;NPS
Huarmaca;5;2015;NPS
Huarmaca;5;2016;NPS
Huarmaca;5;2017;NPS
Huarmaca;5;2018;NPS
Huarmaca;5;2019;D0
Huarmaca;5;2020;NPS
Huarmaca;5;2021;NPS
Huarmaca;6;2003;D0
Huarmaca;6;2004;NPS
Huarmaca;6;2005;NPS
Huarmaca;6;2006;NPS
Huarmaca;6;2007;D0
Huarmaca;6;2008;NPS
Huarmaca;6;2009;NPS
Huarmaca;6;2010;NPS
Huarmaca;6;2011;NPS
Huarmaca;6;2012;NPS
Huarmaca;6;2013;NPS
Huarmaca;6;2014;NPS
Huarmaca;6;2015;NPS
Huarmaca;6;2016;NPS
Huarmaca;6;2017;NPS
Huarmaca;6;2018;NPS
Huarmaca;6;2019;NPS
Huarmaca;6;2020;D0
Huarmaca;6;2021;NPS
Huarmaca;7;2003;D0
Huarmaca;7;2004;NPS
Huarmaca;7;2005;NPS
Huarmaca;7;2006;NPS
Huarmaca;7;2007;NPS
Huarmaca;7;2008;NPS
Huarmaca;7;2009;NPS
Huarmaca;7;2010;NPS
Huarmaca;7;2011;NPS
Huarmaca;7;2012;NPS
Huarmaca;7;2013;NPS
Huarmaca;7;2014;NPS
Huarmaca;7;2015;NPS
Huarmaca;7;2016;D0
Huarmaca;7;2017;NPS
Huarmaca;7;2018;D0
Huarmaca;7;2019;D0
Huarmaca;7;2020;D0
Huarmaca;7;2021;NPS
Huarmaca;8;2003;NPS
Huarmaca;8;2004;NPS
Huarmaca;8;2005;NPS
Huarmaca;8;2006;NPS
Huarmaca;8;2007;NPS
Huarmaca;8;2008;NPS
Huarmaca;8;2009;D0
Huarmaca;8;2010;NPS
Huarmaca;8;2011;NPS
Huarmaca;8;2012;NPS
Huarmaca;8;2013;NPS
Huarmaca;8;2014;NPS
Huarmaca;8;2015;NPS
Huarmaca;8;2016;NPS
Huarmaca;8;2017;NPS
Huarmaca;8;2018;D0
Huarmaca;8;2019;D0
Huarmaca;8;2020;NPS
Huarmaca;8;2021;NPS
Huarmaca;9;2003;NPS
Huarmaca;9;2004;D1
Huarmaca;9;2005;NPS
Huarmaca;9;2006;NPS
Huarmaca;9;2007;NPS
Huarmaca;9;2008;NPS
Huarmaca;9;2009;NPS
Huarmaca;9;2010;NPS
Huarmaca;9;2011;NPS
Huarmaca;9;2012;NPS
Huarmaca;9;2013;NPS
Huarmaca;9;2014;NPS
Huarmaca;9;2015;NPS
Huarmaca;9;2016;D0
Huarmaca;9;2017;NPS
Huarmaca;9;2018;D0
Huarmaca;9;2019;D0
Huarmaca;9;2020;NPS
Huarmaca;10;2003;NPS
Huarmaca;10;2004;D0
Huarmaca;10;2005;NPS
Huarmaca;10;2006;NPS
Huarmaca;10;2007;NPS
Huarmaca;10;2008;NPS
Huarmaca;10;2009;NPS
Huarmaca;10;2010;NPS
Huarmaca;10;2011;NPS
Huarmaca;10;2012;NPS
Huarmaca;10;2013;NPS
Huarmaca;10;2014;NPS
Huarmaca;10;2015;NPS
Huarmaca;10;2016;NPS
Huarmaca;10;2017;NPS
Huarmaca;10;2018;NPS
Huarmaca;10;2019;NPS
Huarmaca;10;2020;NPS
Huarmaca;11;2003;NPS
Huarmaca;11;2004;D0
Huarmaca;11;2005;NPS
Huarmaca;11;2006;NPS
Huarmaca;11;2007;NPS
Huarmaca;11;2008;NPS
Huarmaca;11;2009;NPS
Huarmaca;11;2010;NPS
Huarmaca;11;2011;NPS
Huarmaca;11;2012;NPS
Huarmaca;11;2013;NPS
Huarmaca;11;2014;NPS
Huarmaca;11;2015;NPS
Huarmaca;11;2016;NPS
Huarmaca;11;2017;NPS
Huarmaca;11;2018;NPS
Huarmaca;11;2019;NPS
Huarmaca;11;2020;NPS
Huarmaca;12;2003;NPS
Huarmaca;12;2004;D0
Huarmaca;12;2005;NPS
Huarmaca;12;2006;NPS
Huarmaca;12;2007;NPS
Huarmaca;12;2008;NPS
Huarmaca;12;2009;NPS
Huarmaca;12;2010;NPS
Huarmaca;12;2011;NPS
Huarmaca;12;2012;NPS
Huarmaca;12;2013;NPS
Huarmaca;12;2014;NPS
Huarmaca;12;2015;NPS
Huarmaca;12;2016;D0
Huarmaca;12;2017;NPS
Huarmaca;12;2018;NPS
Huarmaca;12;2019;NPS
Huarmaca;12;2020;NPS
Lalaquiz;1;2003;D0
Lalaquiz;1;2004;NPS
Lalaquiz;1;2005;NPS
Lalaquiz;1;2006;D0
Lalaquiz;1;2007;NPS
Lalaquiz;1;2008;NPS
Lalaquiz;1;2009;NPS
Lalaquiz;1;2010;NPS
Lalaquiz;1;2011;NPS
Lalaquiz;1;2012;NPS
Lalaquiz;1;2013;NPS
Lalaquiz;1;2014;NPS
Lalaquiz;1;2015;NPS
Lalaquiz;1;2016;NPS
Lalaquiz;1;2017;NPS
Lalaquiz;1;2018;NPS
Lalaquiz;1;2019;NPS
Lalaquiz;1;2020;NPS
Lalaquiz;1;2021;NPS
Lalaquiz;2;2003;D0
Lalaquiz;2;2004;NPS
Lalaquiz;2;2005;NPS
Lalaquiz;2;2006;D0
Lalaquiz;2;2007;NPS
Lalaquiz;2;2008;NPS
Lalaquiz;2;2009;NPS
Lalaquiz;2;2010;NPS
Lalaquiz;2;2011;NPS
Lalaquiz;2;2012;NPS
Lalaquiz;2;2013;NPS
Lalaquiz;2;2014;NPS
Lalaquiz;2;2015;NPS
Lalaquiz;2;2016;NPS
Lalaquiz;2;2017;NPS
Lalaquiz;2;2018;NPS
Lalaquiz;2;2019;D0
Lalaquiz;2;2020;NPS
